"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.100270750E0,1.270050812E1,4.857682037E1,1.120831299E1
7.150133750E0,1.293477631E1,4.926876831E1,1.123551178E1
7.199996750E0,1.304040527E1,4.898080063E1,1.088619232E1
7.249859750E0,1.260607910E1,4.874288940E1,1.056509399E1
7.299722750E0,1.282823181E1,4.897283936E1,1.078251648E1
7.349585750E0,1.219795990E1,4.827135468E1,1.092810059E1
7.399448750E0,1.188549805E1,4.793043137E1,1.078408051E1
7.449312458E0,1.234354401E1,4.841987228E1,1.102621460E1
7.499175458E0,1.175146484E1,4.808358765E1,1.091500092E1
7.549038458E0,1.096247864E1,4.726334381E1,1.099280548E1
7.598901458E0,1.118480682E1,4.755247498E1,1.093471527E1
7.648764458E0,1.046546936E1,4.687007141E1,1.095713806E1
7.698627458E0,1.005605316E1,4.634837341E1,1.124523163E1
7.748490458E0,1.052410126E1,4.713496017E1,1.157668304E1
7.798353458E0,1.031040955E1,4.690960693E1,1.146560669E1
7.848216458E0,1.047975922E1,4.701088715E1,1.212146759E1
7.898080458E0,1.047740173E1,4.726870728E1,1.246221924E1
7.947943458E0,9.603767395E0,4.621270370E1,1.225537872E1
7.997806458E0,9.217575073E0,4.641023636E1,1.231971741E1
8.047669458E0,9.226020813E0,4.625642014E1,1.246269226E1
8.097532458E0,8.134220123E0,4.498802948E1,1.209131622E1
8.147395458E0,7.442199707E0,4.433028030E1,1.203144073E1
8.197258458E0,7.623168945E0,4.467098618E1,1.240142059E1
8.247121458E0,7.000926971E0,4.390855789E1,1.190570068E1
8.296984458E0,6.878482819E0,4.424838257E1,1.163823700E1
8.346847458E0,7.249843597E0,4.444120789E1,1.158116150E1
8.396710458E0,7.119926453E0,4.429126358E1,1.126904297E1
8.446573208E0,7.970260620E0,4.538895035E1,1.147436523E1
8.496436208E0,8.339824677E0,4.577061844E1,1.155150604E1
8.546299208E0,8.131504059E0,4.573523331E1,1.100557709E1
8.596162208E0,8.224742889E0,4.639656830E1,1.094287872E1
8.646025208E0,8.502838135E0,4.648848343E1,1.035187531E1
8.695888208E0,8.349594116E0,4.572410202E1,9.798408508E0
8.745751208E0,8.415424347E0,4.595199585E1,9.394569397E0
8.795614208E0,9.082267761E0,4.618510056E1,9.271789551E0
8.845477208E0,9.183723450E0,4.596533203E1,8.631996155E0
8.895340208E0,1.004718018E1,4.643500900E1,8.636146545E0
8.945203208E0,1.129557037E1,4.765443802E1,8.493324280E0
8.995066208E0,1.149712372E1,4.709670258E1,8.007118225E0
9.044929208E0,1.263156891E1,4.765284729E1,8.049194336E0
9.094792208E0,1.280332947E1,4.712739563E1,7.616561890E0
9.144655208E0,1.271056366E1,4.668628693E1,6.774566650E0
9.194518208E0,1.313943481E1,4.679171371E1,7.024734497E0
9.244381208E0,1.319339752E1,4.617928696E1,6.825271606E0
9.294244208E0,1.246746826E1,4.496102524E1,6.619064331E0
9.344107208E0,1.284541321E1,4.509402084E1,6.607208252E0
9.393970208E0,1.228588104E1,4.431184769E1,6.149673462E0
9.443832958E0,1.216837311E1,4.403133392E1,6.178176880E0
9.493695958E0,1.226136780E1,4.412616730E1,6.145294189E0
9.543558958E0,1.162895203E1,4.317003632E1,6.129539490E0
9.593421958E0,1.142237091E1,4.286337280E1,6.337303162E0
9.643284958E0,1.215480804E1,4.341201401E1,6.049667358E0
9.693147958E0,1.215579987E1,4.322229767E1,6.082626343E0
9.743010958E0,1.238901520E1,4.348565674E1,6.166488647E0
9.792873958E0,1.359284973E1,4.444334030E1,6.010627747E0
9.842736958E0,1.407742310E1,4.478587341E1,6.307334900E0
9.892599958E0,1.428240204E1,4.508535767E1,6.365242004E0
9.942462958E0,1.528943634E1,4.600603485E1,6.606941223E0
9.992325958E0,1.542550659E1,4.606130600E1,7.017700195E0
1.004218896E1,1.566297150E1,4.622286987E1,6.934654236E0
1.009205196E1,1.645661926E1,4.704850769E1,7.531250000E0
1.014191496E1,1.621315765E1,4.704644775E1,7.639122009E0
1.019177796E1,1.639078522E1,4.704434586E1,7.774246216E0
1.024164096E1,1.736667633E1,4.758071899E1,7.917243958E0
1.029150396E1,1.723254395E1,4.731601715E1,8.003631592E0
1.034136696E1,1.742311096E1,4.762594986E1,7.520469666E0
1.039122996E1,1.766694641E1,4.833655167E1,7.391403198E0
1.044109283E1,1.702040100E1,4.759912109E1,7.262985229E0
1.049095583E1,1.626347351E1,4.739832687E1,7.301620483E0
1.054081883E1,1.622784424E1,4.736146164E1,7.428688049E0
1.059068183E1,1.508972168E1,4.651800156E1,7.459915161E0
1.064054483E1,1.560332489E1,4.760689926E1,7.282470703E0
1.069040783E1,1.508150482E1,4.822976685E1,7.406188965E0
1.074027083E1,1.293894958E1,4.873916626E1,6.477676392E0
1.079013383E1,1.164472961E1,4.979903793E1,5.050926208E0
1.083999683E1,9.455436707E0,5.074465179E1,3.125785828E0
1.088985983E1,6.792995453E0,4.997147369E1,3.327217102E0
1.093972283E1,5.606803894E0,4.970228958E1,5.615631104E0
1.098958583E1,4.901790619E0,4.877533340E1,9.229942322E0
1.103944883E1,4.359188080E0,4.728142929E1,1.172616577E1
1.108931183E1,5.678153992E0,4.761584473E1,1.244071198E1
1.113917483E1,6.934547424E0,4.757306290E1,1.292340088E1
1.118903783E1,7.397632599E0,4.621316910E1,1.457426453E1
1.123890083E1,8.358367920E0,4.628821564E1,1.576794434E1
1.128876383E1,9.418716431E0,4.613815689E1,1.585072327E1
1.133862683E1,1.005981445E1,4.595664978E1,1.607238007E1
1.138848983E1,1.185890198E1,4.685683823E1,1.602832031E1
1.143835271E1,1.339242554E1,4.684927368E1,1.609471130E1
1.148821571E1,1.330228424E1,4.613781738E1,1.621504974E1
1.153807871E1,1.364211273E1,4.664126968E1,1.662175751E1
1.158794171E1,1.374430847E1,4.725103760E1,1.699483490E1
1.163780471E1,1.319387817E1,4.696851349E1,1.706628418E1
1.168766771E1,1.309085846E1,4.711869812E1,1.734658813E1
1.173753071E1,1.256449890E1,4.718766403E1,1.838658905E1
1.178739371E1,1.266829681E1,4.726959610E1,1.841349792E1
1.183725671E1,1.334392548E1,4.873751068E1,1.995254517E1
1.188711971E1,1.217234039E1,4.894793320E1,2.045539856E1
1.193698271E1,1.201487732E1,4.912773895E1,1.993672180E1
1.198684571E1,1.241908264E1,5.006461716E1,2.047006226E1
1.203670871E1,1.157562256E1,4.889511108E1,2.183964539E1
1.208657171E1,1.113272858E1,4.831376648E1,2.176831055E1
1.213643471E1,1.208397675E1,4.870026398E1,2.212581635E1
1.218629671E1,1.196589661E1,4.809498978E1,2.192211914E1
1.223615971E1,1.205827332E1,4.789208984E1,2.186341095E1
1.228602271E1,1.326634979E1,4.790102386E1,2.217819977E1
1.233588571E1,1.408639526E1,4.758540344E1,2.140414429E1
1.238574871E1,1.539581299E1,4.837187195E1,2.034059906E1
1.243561312E1,1.607248688E1,4.870748901E1,2.014640045E1
1.248547613E1,1.412384796E1,4.631201553E1,1.816954041E1
1.253533912E1,1.475233459E1,4.757078171E1,1.699494171E1
1.258520212E1,1.790993500E1,4.963220215E1,1.653166962E1
1.263506512E1,1.802030945E1,4.893569565E1,1.615508270E1
1.268492813E1,1.949177551E1,4.924538422E1,1.553586578E1
1.273479112E1,2.021428680E1,4.957069016E1,1.573583984E1
1.278465412E1,2.002857971E1,4.863978577E1,1.687015533E1
1.283451712E1,1.961364746E1,4.838516617E1,1.736660767E1
1.288438013E1,1.875120544E1,4.900088882E1,1.845345306E1
1.293424312E1,1.720155334E1,4.882519150E1,1.789984131E1
1.298410612E1,1.791055298E1,4.960905075E1,1.773187256E1
1.303396912E1,1.834778595E1,5.047981262E1,1.792588043E1
1.308383213E1,1.849765015E1,5.061681747E1,1.761835480E1
1.313369512E1,1.765383148E1,5.039247131E1,1.780493927E1
1.318355812E1,1.736756897E1,5.102486420E1,1.783898163E1
1.323342112E1,1.694240570E1,5.060721588E1,1.742296600E1
1.328328412E1,1.756392670E1,5.115444565E1,1.717964935E1
1.333314712E1,1.835050201E1,5.116075516E1,1.654252625E1
1.338301012E1,1.803155518E1,5.044960403E1,1.561000824E1
1.343287237E1,1.859288025E1,5.099975204E1,1.589894867E1
1.348273437E1,1.856165314E1,5.077274704E1,1.619329071E1
1.353259737E1,1.771670532E1,4.981910706E1,1.552753448E1
1.358246037E1,1.858509064E1,5.031288528E1,1.595082855E1
1.363232338E1,1.798636627E1,4.968114853E1,1.564653778E1
1.368218637E1,1.704438019E1,4.867873383E1,1.509900665E1
1.373204937E1,1.805381012E1,4.892008209E1,1.466541290E1
1.378191237E1,1.972508240E1,4.891662216E1,1.407723999E1
1.383177538E1,1.979740143E1,4.785916519E1,1.301119995E1
1.388163837E1,1.905356598E1,4.769465637E1,1.300171661E1
1.393150137E1,1.824786377E1,4.725147629E1,1.430293274E1
1.398136437E1,1.652532959E1,4.577263641E1,1.429911041E1
1.403122738E1,1.653332520E1,4.518906403E1,1.461797333E1
1.408109037E1,1.667655945E1,4.499223328E1,1.536495209E1
1.413095337E1,1.733337402E1,4.550823975E1,1.505653381E1
1.418081637E1,1.840733337E1,4.554627228E1,1.422750092E1
1.423067938E1,1.735142517E1,4.379242325E1,1.375534821E1
1.428054237E1,1.673081207E1,4.332253265E1,1.331614685E1
1.433040437E1,1.821074677E1,4.509826660E1,1.223755646E1
1.438026738E1,1.809232330E1,4.469676208E1,1.157152557E1
1.443013033E1,1.768446350E1,4.369284439E1,1.111402130E1
1.447999333E1,1.847512054E1,4.444394684E1,1.083714294E1
1.452985633E1,1.865889740E1,4.403070450E1,1.119618225E1
1.457971933E1,1.755556488E1,4.322835159E1,1.151219940E1
1.462958233E1,1.768029785E1,4.332912064E1,1.108465576E1
1.467944533E1,1.737438965E1,4.327945709E1,1.109922791E1
1.472930833E1,1.754601288E1,4.282334137E1,1.159546661E1
1.477917133E1,1.847357941E1,4.369467926E1,1.074275970E1
1.482903433E1,1.802330780E1,4.317755127E1,1.058098602E1
1.487889733E1,1.752995300E1,4.344947433E1,8.458549500E0
1.492876033E1,1.646937561E1,4.518056107E1,2.648750305E0
1.497862233E1,1.244774628E1,4.555315018E1,-2.830558777E0
1.502848533E1,9.488647461E0,4.586096191E1,-7.714035034E0
1.507834833E1,8.064689636E0,4.640294647E1,-1.029612732E1
1.512821133E1,5.976070404E0,4.488087463E1,-1.237074280E1
1.517807433E1,5.338935852E0,4.446489716E1,-1.382882690E1
1.522793733E1,6.178375244E0,4.507650375E1,-1.517318726E1
1.527780033E1,7.159465790E0,4.471656036E1,-1.571617126E1
1.532766333E1,8.872634888E0,4.480564880E1,-1.494461060E1
1.537752633E1,1.078784943E1,4.570805359E1,-1.539324951E1
1.542738875E1,1.072621918E1,4.544020081E1,-1.404270935E1
1.547725175E1,1.086028290E1,4.529956818E1,-1.298728943E1
1.552711375E1,1.214402008E1,4.634254074E1,-1.173596191E1
1.557697675E1,1.100303650E1,4.578367233E1,-9.887863159E0
1.562683975E1,1.117449188E1,4.582443237E1,-8.780944824E0
1.567670275E1,1.230426788E1,4.658127594E1,-7.173706055E0
1.572656575E1,1.182362366E1,4.527838898E1,-4.972076416E0
1.577642875E1,1.211223602E1,4.550054169E1,-4.079002380E0
1.582629175E1,1.256977081E1,4.607587814E1,-3.683753967E0
1.587615475E1,1.218495941E1,4.526282501E1,-2.404586792E0
1.592601775E1,1.249668121E1,4.582906342E1,-1.548912048E0
1.597587975E1,1.243885803E1,4.645172882E1,-3.991394043E-1
1.602574275E1,1.168383789E1,4.622982788E1,7.451477051E-1
1.607560575E1,1.167447662E1,4.758786392E1,1.855400085E0
1.612546875E1,1.093623352E1,4.851622009E1,3.341270447E0
1.617533175E1,9.239662170E0,4.810602188E1,4.440704346E0
1.622519475E1,8.674488068E0,4.903657532E1,5.858474731E0
1.627505775E1,7.695365906E0,4.924905396E1,7.308174133E0
1.632492075E1,6.790298462E0,4.842213821E1,8.712677002E0
1.637478275E1,6.443443298E0,4.888156128E1,9.250015259E0
1.642464575E1,6.650203705E0,4.937297058E1,7.978752136E0
1.647450921E1,5.409122467E0,4.820572662E1,7.199989319E0
1.652437221E1,5.260753632E0,4.916496277E1,6.121917725E0
1.657423521E1,3.628097534E0,4.880427551E1,4.118530273E0
1.662409821E1,2.346458435E0,4.841955948E1,3.927352905E0
1.667396121E1,2.370777130E0,4.982373428E1,2.623313904E0
1.672382421E1,2.216682434E0,4.924698639E1,1.035743713E0
1.677368621E1,1.131282806E0,4.843027878E1,-1.503295898E-1
1.682354921E1,4.800796509E-1,4.962519073E1,-2.221832275E0
1.687341221E1,-6.228637695E-2,4.858195496E1,-3.468978882E0
1.692327521E1,-2.722358704E-1,4.779677582E1,-4.609436035E0
1.697313821E1,1.792144775E-1,4.888343430E1,-6.261161804E0
1.702300121E1,1.090034485E0,4.868857193E1,-6.627639771E0
1.707286321E1,2.426040649E0,4.861244202E1,-7.510910034E0
1.712272621E1,3.860797882E0,4.992461014E1,-9.340270996E0
1.717258921E1,5.313510895E0,4.905554962E1,-1.021772766E1
1.722245221E1,5.943763733E0,4.817970276E1,-1.052836609E1
1.727231521E1,6.633922577E0,4.802197647E1,-1.079679871E1
1.732217821E1,5.832393646E0,4.677526474E1,-1.059147644E1
1.737204121E1,5.532367706E0,4.631847763E1,-1.101191711E1
1.742190321E1,5.745182037E0,4.691117096E1,-1.229190063E1
1.747176562E1,5.915004730E0,4.671322632E1,-1.197647095E1
1.752162862E1,5.786075592E0,4.633255768E1,-1.283857727E1
1.757149162E1,6.096164703E0,4.721284866E1,-1.452937317E1
1.762135462E1,7.083003998E0,4.709693146E1,-1.466246033E1
1.767121662E1,8.428569794E0,4.713742828E1,-1.429734802E1
1.772107962E1,9.851799011E0,4.763516617E1,-1.528892517E1
1.777094262E1,1.003285217E1,4.694001389E1,-1.473994446E1
1.782080563E1,1.049874115E1,4.633706284E1,-1.466308594E1
1.787066862E1,1.063023376E1,4.665084839E1,-1.580310059E1
1.792053162E1,1.023541260E1,4.609757614E1,-1.587361145E1
1.797039363E1,7.779544830E0,4.625550079E1,-1.548999023E1
1.802025662E1,3.765651703E0,4.721153641E1,-1.474261475E1
1.807011962E1,1.471748352E-1,4.543317032E1,-1.476222229E1
1.811998262E1,-3.814365387E0,4.463417053E1,-1.674563599E1
1.816984563E1,-7.464061737E0,4.359013367E1,-1.911808777E1
1.821970862E1,-1.234863281E1,4.033135223E1,-2.122711182E1
1.826957062E1,-1.763011932E1,3.743832779E1,-2.307122803E1
1.831943363E1,-2.312082100E1,3.334578705E1,-2.565310669E1
1.836929662E1,-2.637446976E1,2.898821259E1,-2.746733093E1
1.841915962E1,-2.855966377E1,2.560412216E1,-2.927902222E1
1.846902346E1,-3.010120010E1,2.365361404E1,-3.013537598E1
1.851888546E1,-3.061304665E1,2.424979782E1,-2.848756409E1
1.856874846E1,-3.156045914E1,2.586619186E1,-2.673835754E1
1.861861146E1,-3.329331970E1,2.652595520E1,-2.417535400E1
1.866847446E1,-3.268540573E1,2.666929626E1,-2.314056396E1
1.871833746E1,-3.288733673E1,2.676992035E1,-2.321725464E1
1.876819946E1,-3.261555862E1,2.666410446E1,-2.397315979E1
1.881806246E1,-3.213490677E1,2.729579544E1,-2.226930237E1
1.886792546E1,-3.243880844E1,2.894301224E1,-2.158172607E1
1.891778846E1,-3.250717926E1,3.061753845E1,-2.232452393E1
1.896765146E1,-3.098144531E1,3.257645416E1,-2.260813904E1
1.901751346E1,-2.978947830E1,3.535946655E1,-2.427604675E1
1.906737646E1,-2.854724884E1,3.812202454E1,-2.484051514E1
1.911723946E1,-2.659150505E1,3.924571609E1,-2.277110291E1
1.916710246E1,-2.492478752E1,4.178889465E1,-2.264929199E1
1.921696546E1,-2.281370163E1,4.355743790E1,-2.132562256E1
1.926682746E1,-2.101315308E1,4.403417587E1,-1.983189392E1
1.931669046E1,-1.930974579E1,4.521245956E1,-1.954768372E1
1.936655346E1,-1.840624619E1,4.544319916E1,-1.819831848E1
1.941641646E1,-1.760659409E1,4.410317230E1,-1.617779541E1
1.946627862E1,-1.848009872E1,4.496759033E1,-1.565626526E1
1.951614163E1,-1.775059509E1,4.548308182E1,-1.566291809E1
1.956600462E1,-1.711384583E1,4.542369461E1,-1.529905701E1
1.961586762E1,-1.709490967E1,4.619225311E1,-1.614990234E1
1.966572963E1,-1.788675690E1,4.578620529E1,-1.635382080E1
1.971559262E1,-1.909686279E1,4.497552872E1,-1.707208252E1
1.976545562E1,-2.027334976E1,4.501027298E1,-1.903692627E1
1.981531862E1,-2.282102966E1,4.394697189E1,-1.946162415E1
1.986518062E1,-2.492553139E1,4.277098083E1,-1.801097107E1
1.991504362E1,-2.722918510E1,4.164023209E1,-1.777305603E1
1.996490662E1,-2.909887505E1,3.975464630E1,-1.621365356E1
2.001476962E1,-3.047076988E1,3.776059723E1,-1.507888794E1
2.006463262E1,-3.292108154E1,3.611692047E1,-1.654350281E1
2.011449462E1,-3.438871765E1,3.389567184E1,-1.700122070E1
2.016435762E1,-3.523741913E1,3.089529800E1,-1.615789795E1
2.021422062E1,-3.726205444E1,2.928241730E1,-1.843519592E1
2.026408362E1,-3.842283630E1,2.728627014E1,-1.913003540E1
2.031394562E1,-3.868976974E1,2.552187347E1,-1.907434082E1
2.036380862E1,-4.028118896E1,2.354023361E1,-2.091603088E1
2.041367162E1,-4.082540894E1,2.178933716E1,-2.043185425E1
2.046353433E1,-4.168738556E1,2.117804718E1,-1.958396912E1
2.051339633E1,-4.260935211E1,2.082048035E1,-1.967573547E1
2.056325933E1,-4.266048431E1,2.040384674E1,-1.856500244E1
2.061312233E1,-4.222848892E1,2.104748535E1,-1.732502747E1
2.066298533E1,-4.314122772E1,2.277574539E1,-1.691780090E1
2.071284733E1,-4.191359711E1,2.423714828E1,-1.474702454E1
2.076271033E1,-4.155812073E1,2.626788330E1,-1.370344543E1
2.081257333E1,-4.139486694E1,2.858219910E1,-1.483705139E1
2.086243633E1,-3.956210327E1,3.015409470E1,-1.424937439E1
2.091229833E1,-3.889426422E1,3.178364563E1,-1.552497864E1
2.096216133E1,-3.862673950E1,3.289236832E1,-1.741365051E1
2.101202433E1,-3.601396942E1,3.348019791E1,-1.636151123E1
2.106188633E1,-3.527711487E1,3.370964432E1,-1.861441040E1
2.111174933E1,-3.483538055E1,3.255949020E1,-2.073992920E1
2.116161233E1,-3.295895767E1,3.197163391E1,-2.074031067E1
2.121147533E1,-3.200384903E1,3.003693008E1,-2.287486267E1
2.126133733E1,-3.203125763E1,2.752127838E1,-2.368562317E1
2.131120033E1,-3.161822510E1,2.587387848E1,-2.274304199E1
2.136106333E1,-3.240964890E1,2.169572449E1,-2.364913940E1
2.141092533E1,-3.315644836E1,1.768295288E1,-2.334233093E1
2.146078783E1,-3.293469620E1,1.583830261E1,-2.100248718E1
2.151065083E1,-3.272500992E1,1.138675117E1,-2.236924744E1
2.156051383E1,-3.182838440E1,7.844936371E0,-2.291339111E1
2.161037583E1,-3.094135094E1,7.570455551E0,-2.118148804E1
2.166023883E1,-3.029997444E1,6.176013947E0,-2.102204895E1
2.171010183E1,-3.038310814E1,5.793569565E0,-1.925054932E1
2.175996483E1,-3.138481331E1,8.234096527E0,-1.648774719E1
2.180982683E1,-3.093120003E1,8.154836655E0,-1.622238159E1
2.185968983E1,-3.060065842E1,9.078105927E0,-1.505355835E1
2.190955283E1,-3.117071533E1,1.189228439E1,-1.278842163E1
2.195941483E1,-2.906865883E1,1.222802162E1,-1.271965027E1
2.200927783E1,-2.768442917E1,1.390175438E1,-1.176269531E1
2.205914083E1,-2.728103447E1,1.804040527E1,-9.721008301E0
2.210900283E1,-2.489735222E1,2.079885101E1,-9.796051025E0
2.215886583E1,-2.261194611E1,2.448727798E1,-9.136856079E0
2.220872883E1,-2.098564911E1,2.871670151E1,-7.996429443E0
2.225859183E1,-1.954724121E1,2.914527512E1,-8.490631104E0
2.230845383E1,-1.817637634E1,3.125728607E1,-8.185379028E0
2.235831683E1,-1.652379990E1,3.409891129E1,-7.409164429E0
2.240817983E1,-1.894028091E1,3.125220490E1,-9.003021240E0
2.245804258E1,-1.990736771E1,3.141894913E1,-8.271179199E0
2.250790558E1,-2.087312698E1,3.306386948E1,-8.418869019E0
2.255776858E1,-2.329886627E1,3.050625992E1,-1.070085144E1
2.260763058E1,-2.438045692E1,2.995373535E1,-1.277522278E1
2.265749358E1,-2.595906448E1,3.016731644E1,-1.295738220E1
2.270735658E1,-2.926335144E1,2.602673721E1,-1.105467224E1
2.275721958E1,-3.258672333E1,2.107048416E1,-1.420913696E1
2.280708158E1,-3.482476044E1,1.871344566E1,-1.516969299E1
2.285694458E1,-3.476469421E1,1.712727928E1,-1.613249207E1
2.290680758E1,-3.512780762E1,1.776750183E1,-1.802250671E1
2.295666958E1,-3.586154938E1,1.993514633E1,-1.709504700E1
2.300653258E1,-3.457466888E1,2.185006714E1,-1.539218140E1
2.305639558E1,-3.364735031E1,2.532640076E1,-1.371301270E1
2.310625758E1,-3.153465652E1,2.881719208E1,-1.316537476E1
2.315612058E1,-2.793724632E1,3.099923706E1,-1.298750305E1
2.320598358E1,-2.570598793E1,3.447786331E1,-1.385467529E1
2.325584558E1,-2.325136757E1,3.658840942E1,-1.459436035E1
2.330570858E1,-2.080421829E1,3.625614929E1,-1.495773315E1
2.335557158E1,-2.112606430E1,3.615613556E1,-1.600614929E1
2.340543358E1,-2.239220810E1,3.488862991E1,-1.689877319E1
2.345529558E1,-2.338927841E1,3.211233521E1,-1.683888245E1
2.350515858E1,-2.565409470E1,3.025326920E1,-1.823205566E1
2.355502058E1,-2.714341927E1,2.796525574E1,-2.011799622E1
2.360488358E1,-2.810831261E1,2.486662674E1,-2.085795593E1
2.365474658E1,-2.984034920E1,2.320734787E1,-2.184745789E1
2.370460858E1,-3.017063141E1,2.008988190E1,-2.326693726E1
2.375447158E1,-2.937251091E1,1.737623596E1,-2.330273438E1
2.380433458E1,-3.115208626E1,1.725318909E1,-2.204980469E1
2.385419658E1,-3.188201332E1,1.803171349E1,-2.095610046E1
2.390405958E1,-3.124033546E1,1.991735077E1,-1.984983826E1
2.395392258E1,-3.208106232E1,2.355779266E1,-1.823060608E1
2.400378458E1,-3.132835388E1,2.719227982E1,-1.681037903E1
2.405364758E1,-2.818368721E1,3.135588074E1,-1.483961487E1
2.410350958E1,-2.497276306E1,3.554301453E1,-1.481921387E1
2.415337258E1,-2.111721039E1,3.723206711E1,-1.609860229E1
2.420323558E1,-1.804849625E1,3.781264877E1,-1.798315430E1
2.425309758E1,-1.751625061E1,3.910201263E1,-1.906013489E1
2.430296058E1,-1.740045166E1,3.878830338E1,-2.021192932E1
2.435282358E1,-1.813955688E1,3.834666824E1,-2.197850037E1
2.440268558E1,-2.060491562E1,3.871956253E1,-2.272428894E1
2.445254908E1,-2.277408981E1,3.786969757E1,-2.446640015E1
2.450241208E1,-2.583221436E1,3.561647034E1,-2.603985596E1
2.455227408E1,-2.909968185E1,3.384709930E1,-2.924896240E1
2.460213708E1,-3.096264076E1,3.054246902E1,-3.130337524E1
2.465199908E1,-3.294110489E1,2.771166229E1,-3.330232239E1
2.470186208E1,-3.491255951E1,2.662900162E1,-3.311358643E1
2.475172508E1,-3.507155991E1,2.776509857E1,-3.153347778E1
2.480158708E1,-3.463608551E1,3.006444931E1,-3.005554199E1
2.485145008E1,-3.340290451E1,3.312194061E1,-2.751924133E1
2.490131308E1,-2.965184975E1,3.634654617E1,-2.649450684E1
2.495117508E1,-2.565956497E1,3.989827728E1,-2.556266785E1
2.500103808E1,-2.192086029E1,4.401382446E1,-2.403826904E1
2.505090008E1,-1.742868042E1,4.637517166E1,-2.302842712E1
2.510076308E1,-1.473579025E1,4.713116837E1,-2.269367981E1
2.515062608E1,-1.509596634E1,4.635022736E1,-2.290798950E1
2.520048808E1,-1.658514023E1,4.356813049E1,-2.392608643E1
2.525035108E1,-1.932770920E1,4.107032013E1,-2.451803589E1
2.530021308E1,-2.227891159E1,3.935324097E1,-2.526043701E1
2.535007608E1,-2.508730888E1,3.574845505E1,-2.563804626E1
2.539993908E1,-2.775012207E1,3.217837143E1,-2.743623352E1
2.544980137E1,-3.067285728E1,2.878273773E1,-2.899613953E1
2.549966438E1,-3.165502548E1,2.526960373E1,-3.065223694E1
2.554952637E1,-3.293054581E1,2.402288055E1,-3.080046082E1
2.559938937E1,-3.406398010E1,2.494530106E1,-2.930226135E1
2.564925237E1,-3.386326599E1,2.769903183E1,-2.642181396E1
2.569911437E1,-3.314010239E1,3.165281296E1,-2.308702087E1
2.574897737E1,-3.057921600E1,3.596114349E1,-2.055477905E1
2.579883937E1,-2.626882935E1,3.951004791E1,-1.929370117E1
2.584870237E1,-2.234976959E1,4.337299347E1,-1.763476562E1
2.589856537E1,-1.784991455E1,4.600720596E1,-1.696527100E1
2.594842737E1,-1.506013870E1,4.690991974E1,-1.712345886E1
2.599829037E1,-1.469398880E1,4.725674057E1,-1.769651794E1
2.604815237E1,-1.695838165E1,4.714402390E1,-1.915347290E1
2.609801537E1,-1.934358978E1,4.634955978E1,-2.023635864E1
2.614787837E1,-2.210342789E1,4.503450012E1,-2.048428345E1
2.619774037E1,-2.605118942E1,4.266171646E1,-2.205667114E1
2.624760337E1,-2.958925629E1,3.825334167E1,-2.471357727E1
2.629746537E1,-3.341678238E1,3.458366776E1,-2.715414429E1
2.634732837E1,-3.572246552E1,3.173492050E1,-2.929048157E1
2.639719037E1,-3.723555756E1,2.880013275E1,-3.082704163E1
2.644705346E1,-3.838638306E1,2.792884827E1,-3.086514282E1
2.649691646E1,-3.878151703E1,2.971074295E1,-2.920512390E1
2.654677846E1,-3.809519196E1,3.317201614E1,-2.648616028E1
2.659664146E1,-3.622864914E1,3.853340912E1,-2.419973755E1
2.664650346E1,-3.248768616E1,4.402840805E1,-2.191020203E1
2.669636646E1,-2.654804230E1,4.771074677E1,-2.044717407E1
2.674622846E1,-2.214882660E1,5.034074020E1,-1.929637146E1
2.679609146E1,-1.788465500E1,5.230933380E1,-1.880793762E1
2.684595346E1,-1.632588577E1,5.319416809E1,-1.868304443E1
2.689581646E1,-1.729276276E1,5.351086426E1,-1.977993774E1
2.694567946E1,-1.895098114E1,5.344155121E1,-1.932640076E1
2.699554146E1,-1.988539505E1,5.263352203E1,-1.939103699E1
2.704540446E1,-2.162102127E1,5.194732666E1,-1.951715088E1
2.709526646E1,-2.290094376E1,5.116246033E1,-2.025210571E1
2.714512946E1,-2.418048096E1,5.044862747E1,-2.081655884E1
2.719499146E1,-2.517993927E1,5.043615341E1,-2.148394775E1
2.724485446E1,-2.600752831E1,5.078754807E1,-2.162400818E1
2.729471646E1,-2.619397354E1,5.091797256E1,-2.176898193E1
2.734457946E1,-2.671306419E1,5.095291138E1,-2.129064941E1
2.739444246E1,-2.649647522E1,5.044682312E1,-2.156140137E1
2.744430358E1,-2.648786163E1,4.944503784E1,-2.180261230E1
2.749416658E1,-2.704779816E1,4.916313553E1,-2.203309631E1
2.754402858E1,-2.713395500E1,4.882927322E1,-2.232234192E1
2.759389158E1,-2.666771889E1,4.791517258E1,-2.168244934E1
2.764375358E1,-2.719452858E1,4.757876205E1,-2.173695374E1
2.769361658E1,-2.745050430E1,4.700463867E1,-2.182225037E1
2.774347858E1,-2.772457695E1,4.638445282E1,-2.176800537E1
2.779334158E1,-2.781826019E1,4.619636154E1,-2.142871094E1
2.784320358E1,-2.684753227E1,4.544290161E1,-2.160125732E1
2.789306658E1,-2.580288124E1,4.477270889E1,-2.159422302E1
2.794292858E1,-2.573052788E1,4.456558228E1,-2.106564331E1
2.799279158E1,-2.485510254E1,4.405725098E1,-2.069946289E1
2.804265358E1,-2.438714600E1,4.336698914E1,-2.073081970E1
2.809251658E1,-2.488502884E1,4.375286102E1,-2.035951233E1
