"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.739889975E2,6.386065483E-2,1.509669125E-1,-2.469541878E-1
3.740388605E2,-8.829324692E-2,1.362145096E-1,-1.820931435E-1
3.740887235E2,-2.592492402E-1,2.935919464E-1,-2.226343155E-1
3.741385865E2,-1.710131466E-1,8.341957629E-2,-2.993248105E-1
3.741884495E2,-8.605003357E-2,1.995669007E-1,-2.727316022E-1
3.742383125E2,1.132683605E-1,1.259823292E-1,-2.780543864E-1
3.742881755E2,1.858806610E-1,1.345611513E-1,-1.601863056E-1
3.743380385E2,1.668204367E-1,3.513775170E-1,9.582492709E-2
3.743879025E2,1.841874272E-1,5.608455539E-1,3.626662493E-1
3.744377655E2,3.141733706E-1,5.610085130E-1,5.259105563E-2
3.744876285E2,1.912296563E-1,6.324577332E-1,3.556763530E-1
3.745374915E2,-1.988459527E-1,5.706625581E-1,2.082745731E-1
3.745873545E2,-3.684989214E-1,3.126653731E-1,9.033965319E-2
3.746372175E2,-3.155198693E-1,4.638465941E-1,1.713053137E-1
3.746870805E2,-2.719558775E-1,2.176497132E-1,1.086039543E-1
3.747369435E2,-3.132969141E-1,1.316003203E-1,9.828425944E-3
3.747868074E2,-2.240903229E-1,1.353829205E-1,7.587065548E-2
3.748366704E2,-2.145868540E-1,1.180239394E-1,7.672714069E-3
3.748865334E2,-1.905273050E-1,1.483747065E-1,-4.417442903E-2
3.749363964E2,-1.330243498E-1,1.128386427E-2,3.565980121E-2
3.749862594E2,-3.591414541E-3,2.403413802E-1,7.289431989E-2
3.750361224E2,2.357776463E-1,1.640927941E-1,6.155689061E-2
3.750859854E2,2.990202606E-1,-3.971774876E-2,-4.406371713E-2
3.751358484E2,1.348679215E-1,-2.364208996E-1,4.278142750E-2
3.751857124E2,1.221486777E-1,-1.913958490E-1,5.977673084E-2
3.752355754E2,6.562428921E-2,-1.364475340E-1,7.810658962E-2
3.752854384E2,-2.723772824E-2,-3.474791348E-1,-1.354398765E-2
3.753353014E2,6.768371165E-2,-3.408988416E-1,6.918217242E-2
3.753851644E2,1.676352173E-1,-1.779388487E-1,2.285016701E-3
3.754350274E2,4.291643202E-2,-2.287099808E-1,7.620510645E-3
3.754848904E2,-9.899953008E-2,-3.886871934E-1,-2.449427545E-2
3.755347544E2,-8.188154548E-2,-3.181773722E-1,-6.239832193E-2
3.755846174E2,-1.234054565E-2,-6.102106348E-2,-6.856709719E-2
3.756344804E2,6.195609272E-2,-2.637323923E-2,-6.871470809E-2
3.756843434E2,-3.912157379E-3,1.544948667E-3,-6.054444239E-2
3.757342064E2,4.135545716E-2,2.531579137E-2,-7.394999266E-2
3.757840691E2,3.394292295E-2,3.627076373E-2,9.442890063E-3
3.758339321E2,7.017696649E-2,-2.657403424E-2,5.298164673E-3
3.758837951E2,7.577265799E-2,-7.702372968E-2,1.562684588E-2
3.759336591E2,5.719659850E-2,-7.313096896E-3,-5.901296157E-3
3.759835221E2,5.025585368E-2,2.530588582E-2,-3.496195376E-2
3.760333851E2,-6.751180626E-5,2.446374297E-2,-2.638877928E-2
3.760832481E2,-4.895981401E-2,2.434214205E-2,-3.317439184E-2
3.761331111E2,-5.746011063E-2,-3.677830845E-2,-3.158569708E-2
3.761829741E2,-3.795202821E-2,-1.570849866E-2,-1.088361256E-2
3.762328371E2,1.099673100E-2,-3.675370291E-2,-5.669265520E-3
3.762827011E2,5.231248587E-2,-3.452671319E-2,1.083335280E-2
3.763325641E2,5.470611900E-2,-2.936694399E-2,2.248613164E-2
3.763824271E2,5.252964795E-2,-2.123961598E-2,-4.373568110E-3
3.764322901E2,3.881825134E-2,-4.413726181E-2,2.726158593E-3
3.764821531E2,1.232497580E-2,-4.344846308E-2,-1.048891060E-2
3.765320161E2,3.748798743E-2,-1.037392840E-1,-4.820704460E-2
3.765818791E2,-4.353217036E-2,-1.622369587E-1,-1.065318957E-1
3.766317421E2,-1.179844067E-1,-1.275423616E-1,-9.213290364E-2
3.766816061E2,-1.221038103E-1,3.939876333E-4,-1.208925098E-1
3.767314691E2,-1.524389386E-1,-3.209215775E-2,-1.084169969E-1
3.767813321E2,-2.096099406E-1,-2.736985683E-3,-9.612762183E-2
3.768311953E2,-2.158699483E-1,4.980675131E-2,-7.388581336E-2
3.768810583E2,-1.827623248E-1,2.001855969E-1,-3.935899958E-2
3.769309213E2,-1.506427675E-1,2.281425595E-1,-5.296364054E-2
3.769807843E2,-1.590952426E-1,1.344760060E-1,-4.852391034E-2
3.770306473E2,-1.987264007E-1,1.243062317E-1,-7.048002630E-2
3.770805113E2,-2.287197262E-1,1.363583207E-1,-8.780097961E-2
3.771303743E2,-2.883392572E-1,2.940561250E-2,-1.157228276E-1
3.771802373E2,-3.149370551E-1,-1.150139421E-2,-1.720455587E-1
3.772301003E2,-4.005554020E-1,-6.631729007E-2,-2.030189633E-1
3.772799633E2,-3.460622132E-1,-1.643232703E-1,-1.878425032E-1
3.773298263E2,-7.482539117E-2,-1.243388876E-1,-1.739038229E-1
3.773796893E2,2.786651999E-2,1.217977032E-1,-5.067127943E-1
3.774295533E2,-2.810029089E-1,-5.005912110E-2,2.947721630E-2
3.774794163E2,-2.930155993E-1,-2.218076140E-1,4.308980703E-1
3.775292793E2,1.206971407E-1,-2.316166162E-1,1.358576655E0
3.775791423E2,5.780855194E-2,-3.299425244E-1,2.282704592E0
3.776290053E2,-1.137673035E-1,-4.599285722E-1,2.716463089E0
3.776788683E2,-2.914286256E-1,-2.910002172E-1,3.059178352E0
3.777287313E2,-8.608267307E-1,1.599075943E-1,2.829721928E0
3.777785943E2,-1.201925039E0,6.857167482E-1,3.189834356E0
3.778284586E2,-1.232753634E0,-7.120869160E-1,1.596614599E0
3.778783216E2,-1.989615560E-1,5.745780468E-2,9.382608533E-1
3.779281846E2,-9.546447545E-2,-5.256826282E-1,1.796500087E-1
3.779780476E2,-4.327530041E-2,5.816945434E-2,-1.675022840E-1
3.780279106E2,-6.687248498E-2,2.356672734E-1,-9.817508608E-2
3.780777736E2,-1.150465533E-1,2.626957893E-1,-1.437094659E-1
3.781276366E2,-9.444218874E-2,2.030210197E-1,2.681304887E-2
3.781774996E2,-6.577236205E-2,2.102267295E-1,1.235770658E-1
3.782273636E2,-3.096667863E-2,-7.509789616E-2,6.260784715E-2
3.782772266E2,2.710886300E-2,-9.743071161E-3,4.287943617E-2
3.783270896E2,4.919377714E-2,-5.467927828E-2,-5.104797892E-3
3.783769526E2,7.243346423E-2,1.510203909E-2,-5.744324625E-2
3.784268156E2,1.061321720E-1,-6.424985360E-3,-8.788625151E-2
3.784766786E2,1.303650737E-1,1.035639178E-2,-1.117822602E-1
3.785265416E2,1.381882429E-1,-8.874455467E-3,-1.857431829E-1
3.785764046E2,1.784228981E-1,-6.404875964E-2,-3.142026067E-1
3.786262676E2,1.131679714E-1,-1.235573832E-2,-4.894591570E-1
3.786761316E2,1.574376822E-1,4.562916607E-2,-5.324440598E-1
3.787259946E2,8.374458551E-2,2.854713500E-1,-6.032856107E-1
3.787758576E2,-1.710719429E-2,2.128016949E-1,-6.354597807E-1
3.788257200E2,-7.987508923E-2,1.459634304E-1,-6.191154718E-1
3.788755830E2,1.657191962E-1,-7.657761220E-3,-6.722594500E-1
3.789254460E2,3.197797239E-1,-1.903797388E-1,-8.110736609E-1
3.789753090E2,4.725249410E-1,3.457997367E-2,-1.110549808E0
3.790251720E2,6.137644053E-1,-1.318022460E-1,-1.349017501E0
3.790750360E2,6.271976233E-1,-2.585719526E-1,-1.568678021E0
3.791248990E2,7.047762275E-1,7.642253302E-3,-1.707948446E0
3.791747620E2,6.437828541E-1,-1.485470235E-1,-1.712381601E0
3.792246250E2,6.317129731E-1,-1.838853657E-1,-1.767975926E0
3.792744880E2,6.726675034E-1,6.895957142E-2,-1.669000626E0
3.793243510E2,7.957190275E-1,-4.190196842E-2,-1.334270000E0
3.793742140E2,7.359980345E-1,-2.319981530E-2,-9.402693510E-1
3.794240770E2,9.822087735E-2,1.724409610E-1,1.705637723E-1
3.794739400E2,-5.037460104E-2,-1.743436158E-1,-3.143326342E-1
3.795238040E2,1.570504755E-1,1.532724798E-1,1.807640344E-1
3.795736670E2,-5.551252365E-1,-7.921744585E-1,-6.847332418E-2
3.796235300E2,-5.930165946E-2,2.532543242E-2,2.047399804E-2
3.796733930E2,6.023977883E-3,-1.910158433E-2,-5.312521383E-2
3.797232560E2,-3.940836340E-2,4.799596220E-2,2.881487310E-1
3.797731190E2,-8.579076827E-2,-2.292603999E-1,6.328126788E-2
3.798229823E2,2.549016774E-1,1.951799244E-1,8.534295857E-2
3.798728453E2,-1.908736490E-2,1.660727561E-1,6.121942401E-2
3.799227083E2,-1.520089656E-1,1.484185457E-1,-3.288171068E-2
3.799725723E2,-3.175452948E-1,-9.601708502E-2,-2.728258669E-1
3.800224353E2,3.530130163E-2,2.131896839E-2,-7.387034297E-1
3.800722983E2,3.158825040E-1,3.648983538E-1,-5.052418113E-1
3.801221613E2,8.656740189E-2,1.473394930E-1,2.609497309E-1
3.801720243E2,-3.425725102E-1,-3.546007276E-1,4.234364629E-1
3.802218873E2,-2.951791584E-1,3.715201318E-1,7.061957121E-1
3.802717503E2,-1.973680258E-1,-3.162893057E-1,1.062313840E-2
3.803216133E2,4.296733439E-2,3.415136635E-1,-2.396300882E-1
3.803714763E2,-9.767374955E-3,1.589617878E-1,-1.200982407E-1
3.804213393E2,-3.918810189E-2,-1.691029668E-1,9.402680397E-2
3.804712033E2,1.656262437E-3,5.884775892E-2,1.632421911E-1
3.805210663E2,8.795996755E-2,9.302037209E-2,9.872146696E-2
3.805709293E2,1.200821027E-1,1.902184635E-1,-1.943373308E-2
3.806207923E2,7.914905995E-2,2.515177131E-1,1.032280829E-2
3.806706553E2,-2.413007244E-2,9.988738596E-2,4.608842731E-2
3.807205183E2,-8.649995923E-2,5.854042992E-2,2.756372467E-2
3.807703813E2,-1.448393315E-1,6.042627245E-2,-3.034538589E-2
3.808202442E2,-1.684875190E-1,5.356212705E-2,-7.844906300E-2
3.808701072E2,-1.880484372E-1,3.254414350E-2,-3.134181723E-2
3.809199702E2,-1.740137041E-1,2.329210192E-2,-1.793643087E-2
3.809698332E2,-1.335492432E-1,-7.074321155E-3,-3.098993935E-2
3.810196972E2,-7.578445971E-2,9.096710943E-3,-2.038356103E-2
3.810695602E2,-1.725498401E-2,1.600670815E-2,-5.682501476E-3
3.811194232E2,3.601717297E-3,1.394802611E-2,6.471371278E-3
3.811692862E2,1.675040834E-2,2.037348785E-2,1.142516546E-2
3.812191492E2,3.597432747E-3,-4.541921429E-3,-3.910652362E-3
3.812690122E2,-4.772743210E-3,-1.660833322E-2,-2.474287059E-3
3.813188752E2,-8.282515220E-3,-1.078794245E-2,4.180493765E-3
3.813687382E2,-7.398620248E-3,1.119293831E-2,7.586336695E-3
3.814186012E2,-7.790908217E-3,2.318552881E-2,8.527593687E-3
3.814684642E2,7.807639893E-3,3.692093492E-2,1.109507773E-2
3.815183282E2,1.456952468E-2,3.934585303E-2,1.039446890E-2
3.815681912E2,4.285110533E-2,4.266095534E-2,6.239698268E-3
3.816180542E2,3.755766526E-2,4.387535900E-2,-9.764328599E-3
3.816679172E2,-8.938059211E-3,1.194469538E-2,-3.492681682E-2
3.817177802E2,-1.053772420E-1,-2.091812901E-2,-5.760569125E-2
3.817676432E2,-1.767373234E-1,4.457363859E-2,-9.325336665E-2
3.818175056E2,-2.488655746E-1,9.530568123E-2,-1.118931919E-1
3.818673686E2,-3.194984496E-1,6.644617021E-2,-9.440059960E-2
3.819172316E2,-2.748580277E-1,-7.814315148E-3,-7.156462222E-2
3.819670946E2,-2.057365924E-1,-2.086816914E-2,-8.105199039E-2
3.820169576E2,-1.553199142E-1,5.985539034E-2,-1.716333777E-1
3.820668206E2,-3.457234204E-1,-2.883991227E-2,-8.364736289E-2
3.821166846E2,-4.574768245E-1,-7.355780154E-2,-1.598981172E-1
3.821665476E2,-5.084671378E-1,1.008025557E-1,-2.036802322E-1
3.822164106E2,-4.769930243E-1,1.796542704E-1,-3.251019716E-1
3.822662736E2,-1.431295276E-1,6.581117213E-2,-5.631220937E-1
3.823161366E2,-1.126173213E-1,-1.781904101E-1,-4.218054563E-2
3.823659996E2,1.441961229E-1,-3.203942776E-1,5.153545737E-1
3.824158626E2,8.848466277E-1,-4.289581478E-1,1.389569521E0
3.824657256E2,5.983248949E-1,-4.380035102E-1,2.236711502E0
3.825155886E2,2.554114461E-1,-5.530202985E-1,2.790631294E0
3.825654516E2,-2.887245715E-1,-5.223751068E-1,2.910294771E0
3.826153146E2,-1.107655287E0,1.534346640E-1,2.881484509E0
3.826651776E2,-1.537704229E0,8.158184886E-1,3.365865231E0
3.827150406E2,-1.047543526E0,9.347741604E-1,1.365435839E0
3.827649046E2,1.717770100E-1,-2.295292914E-1,7.518859506E-1
3.828147695E2,-1.084751356E-2,-9.105016589E-1,-7.811526954E-2
3.828646325E2,-3.618432581E-2,2.694007456E-1,-2.944039404E-1
3.829144955E2,-1.023124754E-1,1.334160417E-1,-9.206645936E-2
3.829643585E2,-2.826154232E-2,1.966883391E-1,-1.117444336E-1
3.830142215E2,-1.197804883E-2,1.751272678E-1,-5.253876001E-2
3.830640845E2,-2.870697761E-3,-1.479814351E-1,-3.179420903E-2
3.831139475E2,8.593934774E-2,-1.813358366E-1,-4.977492616E-2
3.831638105E2,7.791495323E-2,-6.671752036E-2,-5.772335455E-2
3.832136735E2,6.775941700E-2,-1.166013721E-2,-1.148326322E-1
3.832635365E2,9.702260792E-2,1.017900184E-3,-1.735124737E-1
3.833133995E2,7.936556637E-2,7.520867139E-2,-3.464050293E-1
3.833632625E2,9.887271374E-2,5.660968274E-2,-6.896395683E-1
3.834131255E2,1.362080406E-2,1.676430851E-1,-1.026403189E0
3.834629885E2,2.583279014E-1,1.961007863E-1,-1.362994194E0
3.835128525E2,5.982825160E-1,-2.853698730E-1,-1.476598740E0
3.835627155E2,8.695629835E-1,3.578435630E-2,-1.755808115E0
3.836125785E2,1.013220072E0,-1.103655696E-1,-1.770598292E0
3.836624415E2,1.299582720E0,-4.517365098E-1,-1.842226028E0
3.837123045E2,1.059598804E0,-2.896476164E-2,-1.883491039E0
3.837621675E2,1.095020175E0,2.071365565E-1,-1.618100643E0
3.838120286E2,9.507156014E-1,4.421170056E-1,-1.467667937E0
3.838618916E2,6.204588413E-1,2.175880671E-1,-1.024513245E0
3.839117546E2,2.068450898E-1,2.235174924E-1,-6.071391106E-1
3.839616176E2,-4.366120398E-1,-1.813191473E-1,-1.979413778E-1
3.840114806E2,-5.414901972E-1,-1.756065190E-1,3.417494297E-1
3.840613436E2,-6.577195525E-1,-4.173714221E-1,5.437263250E-1
3.841112066E2,-3.177261353E-1,-1.784772873E-1,6.071548536E-2
3.841610696E2,-4.376538098E-2,3.111339509E-1,2.054724544E-1
3.842109326E2,2.829101980E-1,1.842401326E-1,-5.715982988E-4
3.842607956E2,2.940341830E-1,-9.058823436E-2,-1.424698252E-2
3.843106586E2,2.681796849E-1,3.288257122E-2,8.679841459E-2
3.843605216E2,1.708462685E-1,-1.140144095E-2,9.315344691E-2
3.844103856E2,7.305911928E-2,1.307864338E-1,2.845313214E-2
3.844602486E2,4.466071259E-3,3.616261482E-2,2.606255747E-2
3.845101116E2,-1.595680416E-2,9.553477168E-2,1.267680340E-2
3.845599746E2,-6.928751618E-2,1.049866378E-1,-1.533742156E-2
3.846098376E2,-9.852782637E-2,1.383750141E-1,-1.725538075E-2
3.846597006E2,-1.544426382E-1,5.421337485E-2,-3.993345797E-2
3.847095636E2,-1.606093198E-1,2.506309561E-2,-2.552023530E-2
3.847594266E2,-1.133271605E-1,1.934023574E-2,-2.161979675E-2
3.848092913E2,-5.551673099E-2,-6.648328155E-3,-6.853222381E-3
3.848591543E2,2.579799481E-2,7.214479148E-3,-2.819254063E-3
3.849090173E2,4.780142382E-2,-2.590522915E-2,1.709228009E-2
3.849588803E2,6.648068875E-2,7.303310558E-4,2.678448707E-2
3.850087433E2,3.842882067E-2,-2.278247848E-4,1.160800643E-2
3.850586063E2,2.924120426E-2,3.324160352E-2,7.976209745E-3
3.851084693E2,1.305514388E-2,2.081621252E-2,-4.604811314E-3
3.851583323E2,-1.271785982E-2,-2.680967562E-3,1.407178352E-3
3.852081953E2,-4.192930646E-3,-1.413787715E-3,1.109612454E-2
3.852580583E2,-2.422731370E-3,1.388005633E-2,2.265711548E-3
3.853079213E2,5.428256001E-3,9.538361803E-3,7.848784328E-3
3.853577843E2,7.007649168E-3,4.273928702E-3,6.321850233E-3
3.854076473E2,4.623321351E-3,4.466742277E-3,7.018533535E-3
3.854575103E2,-9.836457670E-3,-6.273410283E-3,1.494940836E-3
3.855073733E2,-1.245553046E-2,4.698436707E-3,-1.192258671E-3
3.855572363E2,-7.200438529E-3,4.032642581E-3,-5.119330715E-3
3.856070993E2,4.181094002E-3,-9.759562090E-4,-2.825492993E-4
3.856569623E2,2.588688862E-3,5.252789706E-3,-1.694841776E-3
3.857068253E2,4.131574184E-3,3.664170392E-3,-2.926121000E-3
3.857566883E2,7.701823954E-3,7.862743922E-3,7.710272912E-4
3.858065502E2,2.925447654E-3,-2.380681224E-3,-5.582524464E-4
3.858564142E2,-8.213572437E-4,4.758295603E-3,1.686622156E-3
3.859062772E2,-1.111659035E-2,-9.734742343E-5,1.464395551E-3
3.859561402E2,-1.357498113E-2,-3.249504603E-3,-9.256508201E-4
3.860060032E2,-7.483907975E-4,1.175692584E-2,3.878944553E-4
3.860558662E2,-5.532759707E-3,1.579241455E-2,2.683006693E-3
3.861057292E2,-1.325512771E-2,-3.730421886E-3,2.879015170E-3
3.861555922E2,-8.531996980E-3,-2.364653163E-3,2.450128086E-3
3.862054552E2,1.214066288E-3,8.325932547E-3,4.258406349E-3
3.862553182E2,6.932566874E-3,6.142044440E-4,3.659539856E-3
3.863051812E2,5.476500839E-3,-2.327212133E-3,9.453080595E-3
3.863550442E2,-2.754017478E-3,4.680373706E-3,7.414644584E-3
3.864049072E2,-9.502725676E-3,1.248674467E-3,1.784796827E-3
3.864547702E2,-4.037672654E-3,3.400783055E-3,2.622841392E-3
3.865046332E2,-6.636111066E-3,-2.032016404E-3,2.656737808E-3
3.865544962E2,-6.515454967E-3,-5.957948510E-3,3.676609602E-3
3.866043592E2,-2.829902805E-4,-6.781452335E-3,8.341355249E-3
3.866542222E2,2.523977775E-3,-2.685401589E-3,1.027078601E-3
3.867040852E2,5.005905405E-3,-1.601888798E-2,6.346621551E-3
3.867539482E2,5.318698939E-3,-2.177802846E-3,1.204936951E-2
3.868038116E2,-2.499017864E-3,1.669082791E-3,-1.571441069E-3
3.868536746E2,-1.240171585E-2,-1.502973586E-2,5.521634594E-4
3.869035376E2,-1.248267572E-2,5.304830149E-3,-3.661223687E-3
3.869534006E2,-9.549327195E-3,-1.273448579E-3,4.448393825E-3
3.870032636E2,-7.860211655E-3,-1.167485304E-2,5.292205140E-3
3.870531266E2,-6.433050148E-3,-3.424154595E-3,1.283521671E-2
3.871029896E2,-4.187045619E-3,-7.365646772E-3,1.041485695E-3
3.871528526E2,-1.410430530E-3,6.025152281E-3,1.055770321E-3
3.872027156E2,-9.870107286E-3,-1.199357212E-3,3.253481351E-3
3.872525786E2,-1.666010916E-2,-7.330887020E-4,1.084529329E-3
3.873024416E2,-1.732507534E-2,-5.739790853E-3,-2.522863448E-3
3.873523046E2,-1.664517820E-2,-4.029557109E-3,-2.305889502E-3
3.874021676E2,-7.596454583E-3,3.762706183E-3,-7.484541275E-4
3.874520306E2,-1.065214910E-2,-3.223996609E-3,-2.423054539E-4
3.875018936E2,-1.383275632E-2,-1.472054794E-2,7.876148447E-3
3.875517566E2,-7.929203101E-3,-1.062540058E-2,-2.403146587E-3
3.876016196E2,-2.235256135E-3,2.097755671E-3,5.369914230E-3
3.876514826E2,-5.076005124E-3,-9.752325714E-4,5.799392704E-3
3.877013456E2,-1.277138200E-2,5.116807297E-4,1.461314969E-3
3.877512086E2,-2.443919703E-2,-1.307785511E-2,-3.633187152E-3
3.878010715E2,-2.778999135E-2,-1.272807457E-2,5.486048758E-4
3.878509345E2,-1.983578317E-2,2.952851355E-5,-5.509527400E-3
3.879007975E2,-3.256270662E-3,1.143334154E-2,-2.633676399E-3
3.879506605E2,-1.258679479E-2,-4.799794406E-3,8.560081478E-4
3.880005235E2,-1.419081260E-2,-7.258267142E-3,3.947308753E-3
3.880503865E2,-7.638127077E-3,3.195823170E-3,1.802976243E-3
3.881002495E2,-1.257692580E-3,8.430889808E-3,7.402737625E-3
3.881501125E2,1.582156401E-3,4.275405779E-3,4.826999269E-3
3.881999755E2,-7.967012003E-3,-8.001495153E-4,4.128329456E-3
3.882498385E2,-1.351728104E-2,8.433256298E-4,6.438747048E-3
3.882997015E2,-2.084817551E-2,-1.660251990E-3,3.248302964E-3
3.883495645E2,-2.151251025E-2,-8.257163689E-3,4.857625812E-3
3.883994275E2,-2.101091668E-2,-8.516710252E-3,4.703232553E-3
3.884492905E2,-1.002148725E-2,-3.397861496E-3,7.841578685E-3
3.884991535E2,1.163452398E-4,1.252529677E-2,6.065029185E-3
3.885490165E2,-5.843652412E-3,5.772411823E-3,4.887818824E-3
3.885988795E2,-1.950512058E-3,6.464890204E-3,-1.166297123E-3
3.886487425E2,-7.679237984E-3,-6.841328461E-3,-5.817334168E-4
3.886986055E2,-8.077774197E-3,-2.104945667E-2,7.097346708E-3
3.887484675E2,-3.486641683E-3,3.291476518E-3,2.551956568E-3
3.887983315E2,8.046701550E-4,-1.618452370E-5,3.104905598E-3
3.888481935E2,-1.313494751E-3,-9.373404086E-3,5.874590483E-3
3.888980565E2,4.474768881E-3,-4.537324421E-3,2.624035114E-3
3.889479195E2,5.939248949E-3,1.227206457E-2,9.748063982E-3
3.889977825E2,-3.852545284E-3,-1.184133813E-3,3.320935648E-4
3.890476455E2,-7.937947288E-3,1.620642841E-3,-1.367799472E-3
3.890975085E2,-4.143231548E-3,9.184673429E-3,-2.568307333E-3
3.891473715E2,-1.014985703E-2,2.292622812E-3,-1.317202114E-3
3.891972345E2,-1.205816027E-2,-5.615411326E-3,-1.786018256E-3
3.892470975E2,-6.095999386E-3,2.541045658E-3,-3.029422369E-3
3.892969605E2,2.441068180E-3,-2.174476162E-3,3.466722555E-4
3.893468235E2,-4.473186098E-3,-2.813993022E-3,-1.589683816E-4
3.893966865E2,-4.512849264E-3,6.006118841E-3,2.560033463E-4
3.894465495E2,-7.721443661E-3,4.230599850E-3,-3.854370676E-3
3.894964125E2,-5.028988235E-3,-2.155926079E-3,-2.284969669E-3
3.895462755E2,4.851741251E-3,-1.224406064E-3,-1.880217344E-3
3.895961385E2,2.705488820E-3,-4.337050021E-3,5.166507326E-4
3.896460015E2,-2.417641226E-3,-6.837541703E-3,2.292905003E-3
3.896958645E2,-6.707035005E-3,4.352694377E-4,-8.919458836E-3
3.897457275E2,-5.781709915E-4,1.665172167E-3,-3.913733643E-3
3.897955903E2,-3.310453845E-3,-2.113739960E-3,-1.277399249E-3
3.898454533E2,-2.708969871E-3,3.449866548E-3,-1.226773951E-3
3.898953163E2,-2.364765387E-3,6.470426917E-3,4.320299253E-3
3.899451793E2,-3.353575245E-3,-2.520438284E-4,-5.255674943E-3
3.899950423E2,-5.084906705E-3,4.064734094E-3,-8.004503325E-4
3.900449053E2,-5.130191799E-3,5.618747324E-3,4.525895230E-3
3.900947683E2,-8.979396895E-3,-8.465215564E-3,4.110852722E-3
3.901446313E2,-3.470488125E-3,1.578172669E-4,5.277127028E-3
3.901944943E2,-3.352119587E-3,1.003362332E-2,4.608914722E-3
3.902443573E2,-4.922581837E-3,6.243569776E-3,5.015216768E-3
3.902942203E2,-8.774071001E-3,5.073605105E-3,3.532243893E-3
3.903440823E2,-1.035024598E-2,1.539233327E-2,5.721727386E-3
3.903939453E2,-2.677543089E-2,9.205440059E-3,-7.280479651E-3
3.904438083E2,-3.639519215E-2,1.568401977E-2,-9.638614953E-3
3.904936713E2,-4.302095994E-2,1.516520884E-2,-5.051193293E-3
3.905435343E2,-4.677415267E-2,2.275202423E-2,-1.107553020E-2
3.905933973E2,-4.422686249E-2,1.660913602E-2,-7.578656543E-3
3.906432603E2,-4.132413119E-2,7.082144730E-3,-3.972734325E-3
3.906931233E2,-2.224885859E-2,7.015098818E-3,-4.652108531E-3
3.907429863E2,-9.388943436E-4,-5.912108812E-3,4.583033733E-3
3.907928493E2,1.324471086E-2,-3.759348765E-4,1.646657242E-3
3.908427127E2,1.593290642E-2,-8.183257654E-3,-2.742810175E-4
3.908925757E2,6.501977798E-3,6.273983046E-3,-1.464472152E-3
3.909424387E2,1.684322720E-3,-1.500797831E-2,-4.655835219E-3
3.909923017E2,3.149111290E-4,-8.515820839E-3,-5.038678646E-3
3.910421647E2,-3.982904600E-4,-6.618101615E-3,-6.475526839E-3
3.910920277E2,1.113080699E-2,-9.115830995E-3,-3.396573011E-3
3.911418907E2,1.736022159E-2,6.450175308E-3,-5.628154613E-3
3.911917537E2,1.995067485E-2,-2.374942973E-2,6.005428731E-4
3.912416167E2,3.014859557E-2,-2.376525477E-2,6.407760549E-3
3.912914797E2,2.614678256E-2,-4.712511785E-3,-2.646222711E-4
3.913413417E2,3.844539076E-2,5.217937753E-3,-2.475263551E-3
3.913912047E2,3.743766248E-2,4.939311184E-3,-7.323571015E-3
3.914410677E2,2.971450239E-2,9.458900429E-3,-1.291800290E-3
3.914909307E2,1.102549210E-2,2.548890188E-2,-7.857172750E-3
3.915407937E2,-1.935692877E-2,2.422433533E-2,-9.277317673E-3
3.915906567E2,-4.679865763E-2,2.177645639E-2,-9.069177322E-3
3.916405197E2,-4.683966935E-2,3.116223589E-2,-3.192113247E-3
3.916903827E2,-3.129001334E-2,6.099177524E-3,-4.692344926E-3
3.917402457E2,-2.338527469E-3,7.357630879E-3,-3.196047619E-4
3.917901087E2,1.842748560E-2,3.033361584E-2,1.474284939E-2
3.918399711E2,2.403664216E-2,1.667644270E-2,9.368663654E-3
3.918898341E2,1.805904508E-2,1.473893877E-2,5.313951988E-3
3.919396971E2,1.488454081E-2,4.786717705E-3,4.641186912E-3
