"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.691506250E2,1.484013977E0,-4.110901337E0,-2.087109833E0
1.692004880E2,7.518714752E0,-1.038495438E1,-2.980003052E0
1.692503500E2,6.175408173E0,-8.863817596E0,-2.144889679E0
1.693002130E2,6.986721039E0,-7.209308167E0,-5.718109131E-2
1.693500750E2,9.502689056E0,-8.689879303E0,1.809886322E0
1.693999380E2,7.561076660E0,-5.346282349E0,2.936743011E0
1.694498000E2,1.198856964E1,-6.629713440E0,1.069974976E0
1.694996630E2,8.234526215E0,-7.161407776E0,2.892435150E0
1.695495250E2,6.848258972E0,-4.728067932E0,1.282233582E0
1.695993881E2,3.302133179E0,-3.498973846E0,1.029559021E0
1.696492501E2,6.654861145E0,-2.378404083E0,1.498384094E-1
1.696991131E2,8.577912140E0,-5.342540131E0,2.229613495E0
1.697489751E2,5.012177124E0,-3.922592926E0,1.093476105E0
1.697988371E2,6.596482544E0,-3.641327820E0,2.420466614E0
1.698487001E2,8.499475250E0,-2.982847137E0,3.320095825E-1
1.698985621E2,5.946085052E0,-5.000950470E0,1.457070007E0
1.699484251E2,4.632865906E0,-5.780080261E0,-3.698808289E-1
1.699982871E2,1.029005173E1,-9.065597992E0,2.699935455E0
1.700481501E2,7.846982117E0,-8.035140839E0,9.705816650E-1
1.700980121E2,6.602769470E0,-6.370901642E0,7.556286621E-1
1.701478751E2,6.798562317E0,-6.267766113E0,7.071295166E-1
1.701977371E2,7.852071533E0,-1.057565781E1,1.444496155E-1
1.702476001E2,8.225844269E0,-7.205565948E0,9.877958679E-1
1.702974621E2,6.469696198E0,-7.995473328E0,7.355703735E-1
1.703473251E2,5.787115631E0,-8.995992737E0,1.954785004E0
1.703971871E2,6.805897064E0,-9.504036255E0,6.381230164E-1
1.704470491E2,6.157894592E0,-7.446115723E0,1.264420624E0
1.704969121E2,7.118297424E0,-7.190746765E0,1.254241791E0
1.705467741E2,8.245154114E0,-8.870703278E0,5.924679565E-1
1.705966367E2,1.055784485E1,-8.325536957E0,1.069076843E0
1.706464987E2,4.804409180E0,-7.732021179E0,1.444645844E0
1.706963617E2,3.979324951E0,-5.504802704E0,1.252894592E-1
1.707462237E2,5.383105774E0,-5.536836090E0,7.777825928E-1
1.707960867E2,9.401050415E0,-9.482181702E0,-1.062789917E0
1.708459487E2,1.184726349E1,-6.916067963E0,7.783813477E-1
1.708958117E2,6.914870453E0,-4.940625916E0,5.770500183E-1
1.709456737E2,3.985312500E0,-3.562591553E0,7.723937988E-1
1.709955367E2,4.006867676E0,-3.184926910E0,-1.294058990E0
1.710453987E2,9.842183075E0,-5.406307526E0,1.292711792E0
1.710952617E2,6.167923737E0,-3.033741302E0,1.040336609E0
1.711451237E2,7.838000793E0,-3.256927185E0,1.360670471E0
1.711949867E2,8.037386169E0,-3.867357788E0,4.230203247E-1
1.712448487E2,9.944420471E0,-4.523443451E0,1.336869965E0
1.712947107E2,6.310128021E0,-6.301296387E0,1.232387238E0
1.713445737E2,5.027595062E0,-6.947053528E0,1.413510590E0
1.713944357E2,8.345894623E0,-6.283633118E0,6.021977234E-1
1.714442987E2,6.317911835E0,-8.829688568E0,5.736071777E-1
1.714941607E2,7.066355438E0,-8.472980347E0,-4.984634399E-2
1.715440237E2,7.945477295E0,-9.705517273E0,1.526824951E0
1.715938865E2,7.835306396E0,-6.976691895E0,-3.234773254E-1
1.716437495E2,5.091661835E0,-6.501430206E0,6.361770630E-1
1.716936115E2,4.907993774E0,-8.564440155E0,7.680528259E-1
1.717434745E2,4.895419922E0,-8.369844818E0,7.289840698E-2
1.717933365E2,5.352718964E0,-8.816066895E0,6.881190491E-1
1.718431995E2,6.493796082E0,-7.491770782E0,9.422904968E-1
1.718930615E2,6.606511688E0,-7.606432343E0,4.302053833E-1
1.719429245E2,9.349707184E0,-1.097547638E1,-5.325924683E-1
1.719927865E2,6.283184052E0,-8.586893463E0,1.336869965E0
1.720426495E2,5.040617981E0,-5.185366974E0,1.106798401E0
1.720925115E2,4.546046448E0,-6.368955688E0,-5.538482666E-1
1.721423735E2,1.650363052E1,-8.922944641E0,-1.317260742E-1
1.721922365E2,7.338639221E0,-7.225025482E0,2.461331635E0
1.722420985E2,6.306535492E0,-4.893324280E0,8.289761353E-1
1.722919615E2,2.190544739E0,-1.041234741E0,-7.662565613E-1
1.723418235E2,9.734556885E0,-2.418071594E0,3.077300720E0
1.723916865E2,1.503278915E1,-4.220922546E0,2.765499115E0
1.724415485E2,6.181246033E0,-2.723436584E0,6.369255066E-1
1.724914115E2,4.472399597E0,-3.446882172E0,1.918710022E0
1.725412735E2,5.678890686E0,-4.104913788E0,1.691781921E0
1.725911359E2,6.538702698E0,-4.259841614E0,1.180295563E0
1.726409979E2,7.976163483E0,-8.429420929E0,3.478616180E0
1.726908609E2,5.651048584E0,-5.394781494E0,-5.327421570E-1
1.727407229E2,5.460045776E0,-5.618117065E0,1.103205872E-1
1.727905859E2,3.972289581E0,-8.605155487E0,-5.430706787E-1
1.728404479E2,1.040037231E1,-1.229543152E1,6.459068298E-1
1.728903109E2,5.726940765E0,-8.818461914E0,1.043330383E0
1.729401729E2,2.740052032E0,-4.434228973E0,-8.708889771E-1
1.729900349E2,7.331454163E0,-9.641001434E0,4.538562012E-1
1.730398979E2,8.020920410E0,-8.727900238E0,-4.312532043E-1
1.730897599E2,5.932014313E0,-9.966125336E0,-1.990859985E-1
1.731396229E2,3.804189148E0,-8.025411072E0,1.152752838E0
1.731894849E2,6.129902802E0,-7.363487549E0,7.574249268E-1
1.732393479E2,4.866679688E0,-5.829477539E0,1.307680664E0
1.732892099E2,6.947053528E0,-8.409662018E0,5.652246094E-1
1.733390729E2,8.793613586E0,-9.178612976E0,1.807940369E0
1.733889349E2,7.243886261E0,-8.068072357E0,1.730700989E0
1.734387979E2,5.507796478E0,-5.219645691E0,1.170565796E0
1.734886599E2,5.622607727E0,-5.392835541E0,-2.180964661E-1
1.735385229E2,9.625433807E0,-9.456884308E0,9.792636108E-1
1.735883854E2,6.846013641E0,-4.951403503E0,6.821315002E-1
1.736382484E2,7.963439941E0,-6.579118652E0,2.886447601E0
1.736881104E2,7.084318085E0,-5.922583923E0,1.760039978E0
1.737379734E2,6.421795807E0,-3.765419769E0,1.494043121E0
1.737878354E2,4.777764587E0,-4.474195862E0,1.717977448E0
1.738376974E2,7.030280457E0,-4.497397614E0,1.756148071E0
1.738875604E2,8.320746918E0,-4.543950806E0,3.219055939E0
1.739374224E2,8.901389465E0,-4.405189362E0,7.665559387E-1
1.739872854E2,8.705895996E0,-5.697751465E0,1.156195679E0
1.740371474E2,6.777156830E0,-5.060825958E0,1.676962738E0
1.740870104E2,6.407276001E0,-6.464307404E0,1.709594879E0
1.741368724E2,8.844358063E0,-4.724475403E0,1.057251434E0
1.741867354E2,7.732170868E0,-9.539213104E0,7.379653931E-1
1.742365974E2,8.047265625E0,-8.172405396E0,-1.661544800E-2
1.742864604E2,9.327702942E0,-9.050778809E0,1.664538574E-1
1.743363224E2,4.036655731E0,-8.191715240E0,-9.909393311E-2
1.743861854E2,4.569996643E0,-4.308191071E0,2.868035889E-1
1.744360474E2,5.388195190E0,-8.399782562E0,1.194066925E0
1.744859094E2,6.618486786E0,-8.528065796E0,9.361532593E-1
1.745357724E2,5.212460632E0,-9.294921112E0,4.200265503E-1
1.745856346E2,5.556894379E0,-8.557105408E0,1.614542542E0
1.746354976E2,3.576811981E0,-4.641547852E0,3.107537842E-1
1.746853596E2,7.895630951E0,-7.939938812E0,-1.198707275E0
1.747352226E2,1.039094193E1,-9.885443115E0,5.049000549E-1
1.747850846E2,5.230123901E0,-7.903265076E0,2.170336761E0
1.748349476E2,4.559967499E0,-4.816533966E0,9.380992126E-1
1.748848096E2,6.996899872E0,-9.249266052E0,9.490264893E-2
1.749346726E2,6.911277924E0,-7.355703735E0,-8.193960571E-1
1.749845346E2,8.178243256E0,-7.713010712E0,1.277593231E0
1.750343976E2,8.374185791E0,-7.112459564E0,2.159110107E0
1.750842596E2,5.633085938E0,-3.945046234E0,8.969348145E-1
1.751341216E2,1.003992188E1,-3.104544067E0,1.980531464E0
1.751839846E2,7.726033630E0,-3.682492218E0,9.836045837E-1
1.752338466E2,8.184829559E0,-4.283043365E0,1.790277100E-1
1.752837096E2,6.949298859E0,-4.443958740E0,2.259700928E0
1.753335716E2,5.738466797E0,-3.877686310E0,1.558259583E-1
1.753834346E2,6.381978607E0,-3.871698761E0,1.019978943E0
1.754332966E2,1.080677719E1,-4.672084351E0,2.537223816E-1
1.754831596E2,8.056246948E0,-7.006479950E0,1.571581879E0
1.755330216E2,4.529431000E0,-5.366789703E0,6.837780762E-1
1.755828837E2,1.071756271E1,-6.529272308E0,1.152902527E0
1.756327457E2,7.729626160E0,-8.992100830E0,6.879693604E-1
1.756826077E2,7.073540497E0,-8.113128662E0,1.122665405E-1
1.757324707E2,7.578889618E0,-8.171507263E0,1.318009186E0
1.757823327E2,6.143524475E0,-5.507048035E0,1.606459351E0
1.758321957E2,6.488107910E0,-9.342821503E0,1.163979492E0
1.758820577E2,8.881480865E0,-8.934620361E0,3.951782227E-1
1.759319207E2,5.335055695E0,-8.718469849E0,3.906875610E-2
1.759817827E2,3.566333771E0,-9.206904144E0,-2.782713318E-1
1.760316457E2,5.609884186E0,-8.120762787E0,2.183958435E-1
1.760815077E2,5.203778687E0,-7.786807251E0,1.470242615E0
1.761313707E2,5.366640015E0,-7.011569366E0,3.659889221E-1
1.761812327E2,5.660478973E0,-6.809339905E0,4.102967834E-1
1.762310947E2,9.791737976E0,-8.987310791E0,6.251000977E-1
1.762809577E2,6.957831116E0,-7.345973969E0,2.542313232E0
1.763308197E2,6.169420624E0,-5.554948425E0,1.406175842E0
1.763806827E2,7.023993530E0,-7.964188385E0,1.072220306E0
1.764305447E2,4.561165009E0,-6.146967316E0,1.654060364E-1
1.764804077E2,1.093476105E1,-7.269333344E0,7.253915405E-1
1.765302697E2,8.542286224E0,-5.530848541E0,1.682052155E0
1.765801327E2,6.336323547E0,-3.016227722E0,4.794529724E-1
1.766299956E2,8.350385284E0,-2.376009064E0,1.094374237E0
1.766798576E2,9.335187378E0,-4.236939240E0,9.366023254E-1
1.767297206E2,8.465346222E0,-4.325554962E0,1.245859222E0
1.767795826E2,8.126001892E0,-4.524491272E0,2.203717346E0
1.768294456E2,6.366111603E0,-4.880900116E0,1.077459412E0
1.768793076E2,4.050127716E0,-3.013832703E0,6.014492798E-1
1.769291706E2,9.682315521E0,-4.072131958E0,1.813029785E0
1.769790326E2,1.059706329E1,-8.491541748E0,6.164181519E-1
1.770288956E2,6.649023285E0,-6.190676422E0,3.348536682E-1
1.770787576E2,9.213041382E0,-8.115373993E0,1.450633392E0
1.771286206E2,5.299280090E0,-7.417674866E0,6.286926270E-3
1.771784826E2,5.891598358E0,-7.030130768E0,-6.652166748E-1
1.772283446E2,7.435487823E0,-9.661957855E0,-1.428030396E-1
1.772782076E2,5.072651367E0,-6.539750519E0,-6.849755859E-1
1.773280696E2,7.175777893E0,-8.713380432E0,7.123686218E-1
1.773779326E2,5.547763367E0,-8.117469635E0,4.781057739E-1
1.774277946E2,4.795278168E0,-8.533604279E0,-3.526666260E-1
1.774776576E2,3.917204132E0,-8.422385559E0,-2.483335876E-1
1.775275196E2,5.996081085E0,-1.048599426E1,-7.533833313E-1
1.775773826E2,6.782395935E0,-7.535629578E0,-3.242257690E-1
1.776272439E2,6.128854980E0,-6.601122894E0,-1.333726501E-1
1.776771069E2,6.996600494E0,-8.240663452E0,-8.541238403E-1
1.777269689E2,5.980363770E0,-6.883435822E0,-9.148974609E-1
1.777768319E2,8.583151245E0,-6.993457031E0,1.362167358E-2
1.778266939E2,8.178542633E0,-7.586224365E0,1.554816742E0
1.778765559E2,6.716981964E0,-6.946903839E0,8.984317017E-1
1.779264189E2,6.534361725E0,-6.041287079E0,8.931925964E-1
1.779762809E2,7.890242157E0,-5.389692078E0,1.084794159E0
1.780261439E2,7.384593658E0,-5.350323944E0,1.129401398E0
1.780760059E2,9.056616669E0,-5.518424377E0,1.761686554E0
1.781258689E2,6.519841919E0,-3.565884705E0,-7.679031372E-1
1.781757309E2,4.462520142E0,-2.373614044E0,1.725162506E0
1.782255939E2,7.327562256E0,-2.426154785E0,2.269131317E0
1.782754559E2,1.398766251E1,-7.004683685E0,3.035986633E0
1.783253189E2,6.114185486E0,-5.095254364E0,9.830058289E-1
1.783751809E2,3.047961731E0,-5.451812897E0,4.740192719E0
1.784250439E2,5.508694611E0,-6.227050781E0,1.053958282E0
1.784749059E2,4.786296844E0,-4.446204071E0,-1.140178986E0
1.785247689E2,8.264164581E0,-1.167422333E1,4.847818909E0
1.785746309E2,6.238427124E0,-6.649172974E0,-1.010398865E-1
1.786244939E2,4.315675507E0,-7.275769958E0,-9.080117798E-1
1.786743559E2,1.265004410E1,-1.244901215E1,3.002007294E0
1.787242189E2,3.641028442E0,-6.268364868E0,1.920506287E0
1.787740809E2,7.154522095E0,-1.011596375E1,1.468895416E0
1.788239439E2,5.235961761E0,-6.678811340E0,1.289119263E0
1.788738069E2,6.283782806E0,-1.108669510E1,-1.197509766E-1
1.789236689E2,3.851341095E0,-7.542066193E0,8.228388977E-1
1.789735319E2,3.842509460E0,-8.549920349E0,1.086291046E0
1.790233939E2,5.029990082E0,-7.324269104E0,-4.041595459E-3
1.790732569E2,6.389013977E0,-8.220904541E0,8.303233337E-1
1.791231189E2,5.864804077E0,-1.006656647E1,5.638774109E-1
1.791729819E2,5.620512085E0,-7.100035400E0,3.375480652E-1
1.792228439E2,5.788163452E0,-6.889872437E0,1.172511749E0
1.792727069E2,8.053103485E0,-8.646170197E0,7.045848083E-1
1.793225689E2,5.800737305E0,-6.151008911E0,8.869056702E-1
1.793724319E2,8.571026459E0,-7.948620758E0,1.876647491E0
1.794222939E2,6.033054199E0,-6.308182068E0,1.647324371E0
1.794721569E2,3.823798370E0,-4.750820618E0,8.574169922E-1
1.795220199E2,6.373895416E0,-6.478378143E0,1.224004669E0
1.795718819E2,6.146368561E0,-6.138435059E0,1.079405365E0
1.796217452E2,6.541696472E0,-6.027515717E0,4.406835938E-1
1.796716072E2,7.476053467E0,-5.473667450E0,1.990111542E0
1.797214702E2,6.577472076E0,-5.399122467E0,7.822732544E-1
1.797713322E2,9.199569397E0,-7.652386780E0,2.569855957E0
1.798211952E2,7.740553436E0,-6.479425964E0,2.930605774E0
1.798710572E2,8.581953735E0,-8.800648956E0,1.467548218E0
1.799209202E2,6.349047089E0,-5.013823700E0,1.744921417E0
1.799707832E2,8.810827789E0,-6.525979156E0,2.329755249E0
1.800206452E2,7.265591125E0,-5.276377716E0,2.924019470E0
1.800705082E2,7.165299683E0,-7.743547211E0,2.630180511E0
1.801203702E2,8.719517670E0,-8.377628632E0,2.638563080E0
1.801702332E2,5.982160034E0,-6.378535767E0,2.215692444E0
1.802200962E2,7.028633881E0,-6.119125214E0,1.951940918E0
1.802699582E2,2.790347443E0,-4.877307587E0,7.358697510E-1
1.803198212E2,1.571117844E1,-1.048045578E1,3.686833191E-1
1.803696832E2,3.538491669E0,-5.301375732E0,2.031425629E0
1.804195462E2,1.187854843E1,-6.481072540E0,-1.424138489E0
1.804694092E2,5.964945831E0,-4.619693298E0,2.034419403E0
1.805192712E2,9.545500031E0,-3.293900299E0,-6.224057007E-1
1.805691342E2,1.308938049E1,-3.338507538E0,1.578916626E0
1.806189967E2,8.085436249E0,-3.227588196E0,7.167095947E-1
1.806688597E2,6.646179199E0,-1.707349548E0,2.471360779E-1
1.807187227E2,2.106120300E0,-2.594105530E0,5.536985779E-1
1.807685847E2,6.686295776E0,-2.891237640E0,-9.475296021E-2
1.808184477E2,9.003477173E0,-1.477367798E1,6.702312469E0
1.808683097E2,8.011939087E0,-4.799469452E0,1.102906494E0
1.809181727E2,3.372486877E0,-2.188898163E0,-2.767894135E0
1.809680357E2,9.676178284E0,-1.325029587E1,3.817661133E0
1.810178977E2,7.692054291E0,-9.047335968E0,-1.789528656E0
1.810677607E2,7.434889069E0,-8.136330414E0,1.196012878E-1
1.811176227E2,6.057752838E0,-7.043453064E0,1.063688049E0
1.811674857E2,4.742438049E0,-6.937623138E0,-5.658233643E-1
1.812173487E2,5.061125336E0,-6.972500610E0,8.411009216E-1
1.812672107E2,1.092158844E1,-1.030052994E1,2.301164703E0
1.813170737E2,8.677305450E0,-8.274942169E0,1.822160797E0
1.813669367E2,7.042554932E0,-7.487130432E0,3.007845154E0
1.814167987E2,6.817423096E0,-7.087461548E0,1.000369720E0
1.814666617E2,5.596412201E0,-4.836292877E0,3.448828125E-1
1.815165247E2,8.559500427E0,-6.702013092E0,-1.324595490E0
1.815663867E2,9.813442841E0,-6.862629089E0,1.080602875E0
1.816162488E2,9.088500366E0,-3.116070099E0,-6.086343384E-1
1.816661108E2,7.571255493E0,2.956352234E-1,-1.051263885E0
1.817159738E2,6.546935577E0,-5.339396667E-1,5.712121582E-1
1.817658368E2,8.663384399E0,-4.360432434E0,2.887944489E0
1.818156988E2,3.754941559E0,-7.135062561E0,1.662592621E0
1.818655618E2,6.461463318E0,-5.333259430E0,1.353335724E0
1.819154248E2,9.342222748E0,-9.446705475E0,2.965632935E0
1.819652868E2,6.959627380E0,-7.121440887E0,6.779402161E-1
1.820151498E2,7.475005646E0,-1.123728195E1,1.996697845E0
1.820650128E2,1.031954041E1,-9.933343506E0,1.436712341E0
1.821148748E2,7.481741638E0,-7.768395538E0,1.360670471E0
1.821647378E2,7.530689850E0,-9.252708893E0,1.756896515E0
1.822146008E2,4.091441803E0,-6.324049072E0,8.408015442E-1
1.822644628E2,6.281836853E0,-7.838300171E0,5.760021973E-1
1.823143258E2,6.566694489E0,-8.537047119E0,6.887178040E-1
1.823641888E2,1.024843826E1,-9.553283844E0,3.987707520E-1
1.824140508E2,4.956492920E0,-7.986791382E0,1.563348999E0
1.824639138E2,6.298452301E0,-7.270381165E0,-4.269122314E-1
1.825137768E2,5.410349121E0,-7.448361053E0,7.631130981E-1
1.825636388E2,1.188483536E1,-5.595813446E0,9.889933777E-1
1.826135020E2,7.282505951E0,-4.377946014E0,1.775906982E0
1.826633640E2,6.434369659E0,-1.786983948E0,3.754193115E-1
1.827132270E2,7.817343750E0,-3.305126953E0,2.420466614E0
1.827630900E2,8.855584717E0,-5.899980927E0,3.923640747E0
1.828129520E2,5.269641724E0,-4.030368805E0,9.958790588E-1
1.828628150E2,4.259093170E0,-3.484903107E0,6.418652344E-1
1.829126780E2,1.059616516E1,-8.081993408E0,3.666026459E0
1.829625410E2,7.337441711E0,-5.808072052E0,2.216141510E0
1.830124030E2,6.304140472E0,-5.534441071E0,1.133892059E0
1.830622660E2,8.259673920E0,-5.518873444E0,1.036744080E0
1.831121290E2,8.129295044E0,-4.042044525E0,-4.894821167E-1
1.831619910E2,9.396260376E0,-3.530558167E0,1.207239532E0
1.832118540E2,1.054946228E1,-5.108127594E0,1.533411255E0
1.832617170E2,1.088461533E1,-5.876030731E0,2.484084320E0
1.833115790E2,5.711822205E0,-3.723955994E0,2.652484131E0
1.833614420E2,4.487967224E0,-4.270319824E0,2.170187073E0
1.834113050E2,5.840255127E0,-5.580694885E0,7.059320068E-1
1.834611670E2,6.809190216E0,-6.505771179E0,1.344653778E0
1.835110300E2,1.081560883E1,-6.488856354E0,1.589694214E-1
1.835608930E2,8.450676727E0,-6.402036896E0,1.770817566E0
1.836107546E2,7.800129547E0,-4.890180817E0,2.745740204E0
1.836606176E2,7.716004486E0,-4.179159393E0,7.505392456E-1
1.837104806E2,7.745942230E0,-7.313341827E0,2.580633545E0
1.837603426E2,8.916508026E0,-7.010820923E0,1.485660553E0
1.838102056E2,5.316045227E0,-4.992118835E0,2.117047577E0
1.838600686E2,8.392298126E0,-7.126081238E0,2.190395050E0
1.839099306E2,6.481222229E0,-6.285429382E0,1.488804016E0
1.839597936E2,8.131390686E0,-4.832999725E0,1.411115570E0
1.840096566E2,7.950716400E0,-6.103108521E0,2.004631348E0
1.840595196E2,8.990603943E0,-5.564229126E0,1.351689148E0
1.841093816E2,6.032305756E0,-4.882995758E0,2.730621643E0
1.841592446E2,8.882528687E0,-7.734865265E0,1.580712891E0
1.842091076E2,8.140521698E0,-6.834188232E0,1.018032990E0
1.842589696E2,7.248077545E0,-5.375172272E0,5.792953491E-1
1.843088326E2,7.552394714E0,-8.089028778E0,3.101250916E0
1.843586956E2,1.276066406E1,-5.485792236E0,-7.963439941E-2
1.844085576E2,7.822283478E0,-3.795207825E0,7.963439941E-2
1.844584206E2,1.104553070E0,-3.629502411E0,-1.719474335E0
1.845082836E2,1.033061737E1,4.137096863E0,3.724255371E-1
1.845581456E2,1.080827408E1,-1.333801346E1,4.114643555E0
1.846080089E2,3.191064148E0,-2.468067627E0,1.204545135E0
1.846578719E2,4.418062592E0,-3.506458282E0,-2.500699768E0
1.847077339E2,8.223748627E0,-1.127605133E1,1.346300354E0
1.847575969E2,8.644523621E0,-8.900491333E0,1.796264648E-1
1.848074599E2,7.525750122E0,-7.226821747E0,-2.664459229E-2
1.848573229E2,3.626808014E0,-8.876391449E0,-4.569996643E-1
1.849071849E2,8.757837982E0,-1.072070618E1,-2.272274780E-1
1.849570479E2,4.913681946E0,-8.677155762E0,9.295669556E-2
1.850069109E2,4.192781067E0,-8.656648407E0,5.086422729E-1
1.850567729E2,5.475314026E0,-9.559870148E0,8.644523621E-1
1.851066359E2,5.404810638E0,-1.057326279E1,-3.496728516E-1
1.851564989E2,5.218747559E0,-6.079457703E0,8.656498718E-1
1.852063609E2,6.963519287E0,-6.731202393E0,2.785707092E-1
1.852562239E2,9.184450836E0,-7.828720093E0,3.288661194E-1
1.853060869E2,7.312892761E0,-7.411088562E0,2.326462097E0
1.853559499E2,9.010063477E0,-6.277196503E0,4.891827393E-1
1.854058119E2,7.053182831E0,-5.823489990E0,-3.603007507E-1
1.854556749E2,6.201304321E0,-5.530848541E0,-7.029382324E-1
1.855055379E2,1.073208252E1,-6.136489105E0,-4.071533203E-1
1.855553999E2,9.802216187E0,-5.723198547E0,-5.426216125E-1
1.856052632E2,4.122427368E0,-2.649789734E0,-1.064735870E0
1.856551262E2,4.274211731E0,-1.773511963E0,1.710942078E-1
1.857049882E2,6.303242340E0,-3.367547150E0,6.828799438E-1
1.857548512E2,8.791667633E0,-4.159699860E0,1.675765228E0
1.858047142E2,7.481142883E0,-7.201075287E0,-3.546125793E-1
1.858545762E2,6.756799164E0,-6.616391144E0,1.881437531E0
1.859044392E2,8.044870605E0,-6.046825562E0,1.522633667E0
1.859543023E2,9.093889160E0,-1.062445633E1,1.101409607E0
1.860041652E2,7.316485291E0,-7.581733704E0,-4.454736328E-1
1.860540272E2,6.348298645E0,-9.967921600E0,-1.990859985E-2
1.861038903E2,6.408623199E0,-8.885073395E0,6.897656250E-1
1.861537532E2,4.793182526E0,-8.171656952E0,-3.990701294E-1
1.862036152E2,6.340215454E0,-9.511371002E0,4.041595459E-3
1.862534783E2,6.734046478E0,-8.952283630E0,8.815168762E-1
1.863033412E2,4.067491608E0,-7.213948517E0,8.219407654E-1
1.863532032E2,8.845106506E0,-8.988957367E0,-7.852670288E-1
1.864030663E2,7.486681366E0,-5.949827271E0,1.606758728E0
1.864529292E2,5.767656097E0,-7.027136993E0,1.001716919E0
1.865027922E2,1.016191818E1,-8.054450684E0,-2.739303589E-2
1.865526543E2,4.089196472E0,-5.997577972E0,1.451531525E0
1.866025171E2,1.066307602E1,-6.117328949E0,1.556762695E0
1.866523801E2,3.674858093E0,-3.531306610E0,2.118694153E0
1.867022421E2,-2.038161621E0,-6.273454285E0,-7.034022675E0
1.867521051E2,1.952689362E0,-8.087531891E0,6.885232086E0
1.868019681E2,6.637347565E0,-2.504891052E0,4.356390839E0
1.868518301E2,1.156165741E1,-2.913990326E0,8.572673035E-1
1.869016931E2,4.297862549E0,-7.713310089E0,2.008074188E0
1.869515561E2,-7.076833649E0,-3.596570892E0,-1.286649399E1
1.870014181E2,2.215153564E1,-1.723276428E1,2.068847809E0
1.870512811E2,8.226443024E0,-6.551426239E0,-2.198328552E0
1.871011441E2,6.008505249E0,-1.019290375E1,2.621049500E0
1.871510071E2,6.370452576E0,-1.025457550E1,1.230740662E0
1.872008691E2,6.408473511E0,-5.929469604E0,4.139042816E0
1.872507321E2,5.774092712E0,-1.444047089E1,9.216334534E-1
1.873005951E2,1.096469879E0,-5.212161255E0,-4.019740906E0
1.873504571E2,1.753004608E0,-1.203407501E1,-3.805386658E0
1.874003201E2,9.443562012E0,-7.645650787E0,8.327183533E-1
