"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.402477417E1,-2.000998020E0,2.554039001E0,-3.442075491E0
5.407477417E1,8.240283132E-1,3.468396425E0,-1.668096542E0
5.412477417E1,4.266701698E0,-4.132703781E0,6.637091637E-1
5.417477417E1,-3.815654755E0,-4.786542416E0,-9.032905847E-2
5.422477417E1,1.513460279E-1,-4.199553299E1,-1.260209942E1
5.427477417E1,1.082901764E1,-2.481297302E1,3.505485058E0
5.432477417E1,3.179911804E1,-2.367578316E1,1.384068394E1
5.437477417E1,8.423034668E0,-6.816553593E0,-3.346362352E0
5.442477417E1,-2.414956331E0,1.146162033E0,8.090133667E0
5.447477417E1,4.566103935E0,-7.833502889E-1,7.642077208E-1
5.452477417E1,2.423331022E0,2.922533751E0,1.412961721E0
5.457477417E1,1.295713425E0,7.319046259E-1,2.442473650E0
5.462477417E1,1.357508087E1,-1.489442348E1,4.387838542E-1
5.467477417E1,1.445863056E1,-6.303472519E1,-5.670989513E0
5.472477417E1,3.076870918E0,-2.200469589E1,-2.072782516E0
5.477477417E1,3.759423494E0,-2.516651154E0,-1.297209024E0
5.482477417E1,-1.105484009E0,1.019342422E0,-1.354636669E0
5.487477417E1,-2.967997313E0,1.663310885E0,-2.546860695E0
5.492477417E1,3.379862010E-1,2.960819006E0,-1.883749604E0
5.497477417E1,4.764708042E0,-3.366701365E0,8.997611046E0
5.502477417E1,-3.975973845E0,-3.661317825E0,1.415354609E0
5.507477417E1,-2.915355206E0,-4.643421936E1,-1.771825409E1
5.512477417E1,1.088644600E1,-2.767628479E1,4.245166302E0
5.517477417E1,4.042015839E1,-2.423361015E1,6.735197544E0
5.522477417E1,9.227322578E0,-3.826422453E0,2.847159863E0
5.527477417E1,-2.666501760E0,-2.940479994E0,-7.585247755E-1
5.532477417E1,4.697709084E0,-2.518445849E-1,-9.499505758E-1
5.537477417E1,3.876671791E0,1.311266780E0,-8.207381964E-1
5.542477417E1,4.901398182E0,3.703192234E0,2.531008244E0
5.547477417E1,1.353201008E1,-1.185853004E1,2.619542599E0
5.552477417E1,1.804726601E1,-6.144020844E1,-3.365504980E0
5.557477417E1,4.697709084E0,-2.307488632E1,1.427318692E0
5.562477417E1,3.814458370E0,-1.961217284E0,-1.079162955E0
5.567477417E1,-2.235494614E0,1.860419661E-1,-3.942474365E0
5.572477417E1,-3.198007345E0,3.109472990E0,-3.602693558E0
5.577477417E1,-1.100698471E0,3.966402531E0,-2.405683994E0
5.582477417E1,4.899005413E0,-5.868397713E0,2.070718765E1
5.587477417E1,-1.809273005E0,6.768696904E-1,-7.083652496E0
5.592477417E1,-1.371386528E0,-3.355873871E1,-1.382303715E1
5.597477417E1,1.122652531E1,-3.274936676E1,-8.149056435E0
5.602477417E1,2.934019279E1,-3.538536072E1,-1.412453270E1
5.607477417E1,1.268674564E1,-8.389534950E0,-1.142572835E-1
5.612477417E1,9.245268703E-1,-3.136990547E0,-2.992224693E0
5.617477417E1,2.720340252E0,3.954438448E0,4.613960266E0
5.622477417E1,2.792124987E0,1.416850090E0,1.495514158E-2
5.627477417E1,3.792922974E0,5.831308842E0,5.415854931E0
5.632477417E1,6.399903297E0,-6.390331745E0,2.490330219E0
5.637477417E1,2.166700935E1,-4.698965454E1,6.301797390E0
5.642477417E1,3.716053486E0,-3.778895187E1,2.614757061E0
5.647477417E1,5.519045353E0,-2.487937450E0,-7.776673436E-1
5.652477417E1,-6.816553473E-1,9.308080077E-1,-3.123830080E0
5.657477417E1,-3.669692516E0,1.115055323E0,-7.014260292E0
5.662477417E1,-2.046461582E0,5.450850010E0,-7.057331085E0
5.667477417E1,6.668198586E0,-3.536591768E0,3.765256119E1
5.672477417E1,-2.508575439E0,-7.019943595E-1,-9.839286804E0
5.677477417E1,-7.593622684E0,-2.898126984E1,-1.345902920E1
5.682477417E1,1.403719521E1,-3.839224243E1,2.432902336E0
5.687477417E1,3.618725586E1,-3.104956627E1,1.373540020E1
5.692477417E1,7.431807995E0,-8.925827026E0,4.106382847E0
5.697477417E1,-4.713561535E0,3.372683525E0,9.112466812E0
5.702477417E1,6.672984123E0,-2.397010088E0,-8.973085321E-3
5.707477417E1,2.437688112E0,6.768696904E-1,-3.181257725E0
5.712477417E1,1.674078584E0,4.380660057E0,4.640281200E0
5.717477417E1,1.152562809E1,-8.143074989E0,-4.328017831E-1
5.722477417E1,2.615594482E1,-5.070032120E1,9.447761536E0
5.727477417E1,1.355534077E0,-3.621866226E1,1.956431627E0
5.732477417E1,-8.997012973E-1,-6.627520561E0,-2.597109795E0
5.737477417E1,-1.502991676E0,2.769692242E-1,-2.723929405E0
5.742477417E1,-5.257031441E0,4.399802685E-1,-6.738786697E0
5.747477417E1,-9.164510965E-1,3.494717360E0,-3.131008387E0
5.752477417E1,7.486843109E0,-4.240679741E0,9.878469467E0
5.757477417E1,-2.924926519E0,-2.093121529E0,-5.810072422E0
5.762477417E1,-3.693620920E0,-3.775784302E1,-1.014556789E1
5.767477417E1,1.521266937E1,-3.308226776E1,2.799303293E0
5.772477417E1,3.174139023E1,-1.103509998E1,1.928256035E1
5.777477417E1,1.391426325E0,-5.892325878E0,1.362054443E1
5.782477417E1,-2.032104731E0,5.903392792E0,8.478069305E0
5.787477417E1,7.147062302E0,-4.537389755E0,4.073780477E-1
5.792477417E1,2.286940336E0,3.092723370E0,1.054666519E1
5.797477417E1,3.048156977E0,-1.144965649E0,7.331010103E-1
5.802477417E1,1.931366730E1,-2.351067924E1,3.907778502E0
5.807477417E1,1.102522945E1,-4.986971283E1,1.676471353E0
5.812477417E1,3.790530205E0,-1.454237938E1,-1.524527073E0
5.817477417E1,4.242773533E0,1.699203134E0,-1.548455358E0
5.822477417E1,-3.379862070E0,-6.804589629E-1,-4.873880386E0
5.827477417E1,-2.070389748E0,4.225126743E0,-4.548157692E0
5.832477417E1,-5.069792867E-1,3.095116138E0,-1.839482337E-1
5.837477417E1,-1.871486425E0,-9.942178130E-1,-1.581715584E1
5.842477417E1,-6.499504566E0,-1.473141289E1,-8.804988861E0
5.847477417E1,7.946564198E0,-3.221307755E1,-6.720840335E-1
5.852477417E1,2.976162910E1,-3.987668991E1,-1.494826221E1
5.857477417E1,1.441555977E1,-8.114061356E0,-6.054140568E0
5.862477417E1,-4.969593525E0,2.520240545E0,1.093190956E1
5.867477417E1,5.708078384E0,3.179463148E-1,-5.021936297E-1
5.872477417E1,4.130311012E0,3.312862873E0,-1.794616925E-3
5.877477417E1,-1.122233868E0,1.529312730E0,5.042574406E0
5.882477417E1,9.919445992E0,-7.501199722E0,-1.711167336E0
5.887477417E1,2.852394104E1,-4.819862747E1,1.325414371E1
5.892477417E1,2.566900492E0,-3.740370560E1,1.448854089E0
5.897477417E1,2.600399971E0,-3.673281908E0,-9.511470050E-2
5.902477417E1,-7.223333120E-1,3.894618034E0,-1.742274046E0
5.907477417E1,-3.300898790E0,2.855534792E0,-3.257827997E0
5.912477417E1,-4.184448719E-1,4.586442947E0,-3.918546200E0
5.917477417E1,3.562912941E0,-2.823231697E0,3.603889847E1
5.922477417E1,-1.122233868E0,-2.710768938E0,-1.104108143E1
5.927477417E1,-5.328815937E0,-3.182065201E1,-1.304237938E1
5.932477417E1,1.227757263E1,-3.099931717E1,-5.824429512E0
5.937477417E1,2.692942429E1,-3.346302795E1,-1.231226921E1
5.942477417E1,1.123370457E1,-8.241180420E0,-1.462313771E0
5.947477417E1,-2.542074919E0,3.562314808E-1,4.113561153E0
5.952477417E1,5.712863922E0,-8.120641708E-1,3.649054468E-2
5.957477417E1,2.401795626E0,3.162115097E0,-1.926820397E0
5.962477417E1,2.727518797E0,3.748655796E0,3.223132133E0
5.967477417E1,1.317996597E1,-1.123849010E1,-4.184448719E-1
5.972477417E1,1.815972900E1,-5.371946716E1,3.553341627E0
5.977477417E1,2.978765011E0,-3.127718353E1,7.953144312E-1
5.982477417E1,3.211168051E0,-1.250249863E0,-8.590233326E-1
5.987477417E1,-2.321636200E0,2.704786777E0,-2.264208317E0
5.992477417E1,-1.636989832E0,4.893023014E0,-6.801000118E0
5.997477417E1,2.853440940E-1,3.466003656E0,-2.707179785E0
6.002477417E1,6.306583405E0,-9.349655151E0,1.938545227E1
6.007477417E1,-1.127019525E0,-3.297309637E0,-7.464410305E0
6.012477417E1,-6.822535515E0,-4.568466568E1,-1.431147194E1
6.017477417E1,1.199492073E1,-2.594776917E1,1.887039781E0
6.022477417E1,4.397290039E1,-2.778186798E1,6.172585011E0
6.027477417E1,8.020741463E0,-5.030610561E0,6.311368942E0
6.032477417E1,-4.607978344E0,3.628715515E0,5.519045353E0
6.037477417E1,6.060122490E0,-4.363910258E-1,-2.461616248E-1
6.042477417E1,1.738684773E0,3.293720484E0,-3.255435228E0
6.047477417E1,2.399402857E0,2.426920414E0,3.629911900E0
6.052477417E1,1.234217930E1,-1.821954918E1,4.879563808E0
6.057477417E1,1.394387531E1,-7.209156036E1,-4.497908592E0
6.062477417E1,1.491924882E0,-1.697229195E1,-3.207578659E0
6.067477417E1,2.344367981E0,2.530110836E0,-1.179661512E0
6.072477417E1,-2.924926519E0,9.906286001E-1,-4.711168766E0
6.077477417E1,-3.617050648E0,3.985545158E0,-5.807679653E0
6.082477417E1,-1.074377418E0,4.157828331E0,-1.543669701E0
6.087477417E1,6.790232658E0,-1.115234852E1,6.672984123E0
6.092477417E1,-2.318046987E-1,-6.263512135E0,-7.241578579E0
6.097477417E1,-1.400100350E0,-3.688177109E1,-9.858428955E0
6.102477417E1,1.111406326E1,-2.784647369E1,2.828017235E0
6.107477417E1,4.827519608E1,-1.958196259E1,4.954399109E1
6.112477417E1,6.883552551E0,-4.910969257E0,4.846064091E0
6.117477417E1,-4.198805332E0,4.591228485E0,9.938289642E0
6.122477417E1,4.082454681E0,-2.398804724E-1,1.465603858E-1
6.127477417E1,2.614757061E0,4.205684662E0,5.289035320E0
6.132477417E1,3.266202927E0,3.562314808E-1,3.131905794E0
6.137477417E1,1.874626923E1,-2.189462662E1,2.071287155E0
6.142477417E1,1.252642632E1,-7.070551300E1,-3.650550127E0
6.147477417E1,1.144965649E0,-1.453520107E1,-2.728715181E0
6.152477417E1,1.836790442E0,4.464408875E0,-1.457528114E0
6.157477417E1,-2.982354403E0,1.024128079E0,-4.656133652E0
6.162477417E1,-3.265006542E0,5.395814896E0,-5.276174068E0
6.167477417E1,3.643072546E-1,4.066901207E0,1.603849220E1
6.172477417E1,1.298106313E-1,-5.255535603E0,-9.822537422E0
6.177477417E1,2.111666054E-1,-4.657031059E0,-5.632704735E0
6.182477417E1,4.420141697E0,-3.541407394E1,-1.059571743E1
6.187477417E1,1.674975777E1,-2.973052216E1,4.604389191E0
6.192477417E1,3.264647675E1,-1.701536179E1,5.084628296E1
6.197477417E1,4.005884171E0,-6.320940018E0,5.183751106E0
6.202477417E1,-2.892324328E-1,4.617549419E0,9.797113419E0
6.207477417E1,2.813660383E0,-3.957130313E-1,-4.495515525E-1
6.212477417E1,4.257130623E0,6.499504566E0,3.460021496E0
6.217477417E1,2.902194738E0,7.630113363E-1,3.763910055E0
6.222477417E1,1.583510208E1,-2.575395012E1,1.252642632E1
6.227477417E1,9.926624298E0,-5.607280731E1,8.387142181E0
6.232477417E1,8.862416744E-1,-1.032861900E1,-2.714358091E0
6.237477417E1,1.290927768E0,3.578466177E0,-4.830510616E-1
6.242477417E1,-2.628216505E0,1.138983607E0,-4.399802685E0
6.247477417E1,-2.150549293E-1,6.767500877E0,-7.720442295E0
6.252477417E1,-1.022931710E-1,3.272184849E0,-1.775773525E0
6.257477417E1,-2.211566210E0,-2.392224550E0,-1.144576836E1
6.262477417E1,-2.805285454E0,-9.787542343E0,-4.536193371E0
6.267477417E1,4.214059830E0,-3.236412430E1,-5.869893074E0
6.272477417E1,1.912224197E1,-2.839472961E1,1.441675574E-1
6.277477417E1,2.851915550E1,-8.159824371E0,1.196620655E1
6.282477417E1,3.752244949E0,-2.969193697E0,2.092822552E0
6.287477417E1,1.932503343E0,3.949652910E0,3.273381472E0
6.292477417E1,1.491924882E0,3.152543783E0,5.392823815E-1
6.297477417E1,3.814458370E0,5.316552639E0,3.534198999E0
6.302477417E1,4.927719116E0,-5.598008633E0,6.661019921E-1
6.307477417E1,2.278266335E1,-4.253182602E1,1.425254917E1
6.312477417E1,8.966505051E0,-3.934996796E1,4.202095509E0
6.317477417E1,3.816851139E0,-5.676971912E0,-7.441678643E-1
6.322477417E1,-1.665703654E0,4.280161560E-1,-4.931308270E0
6.327477417E1,-4.160520554E0,2.343171597E0,-6.101996899E0
6.332477417E1,-2.838784933E0,6.798607349E0,-6.030212402E0
6.337477417E1,2.117049932E0,-5.509474277E0,2.769064140E1
6.342477417E1,-1.191625714E0,-2.303689957E0,-1.387807178E1
6.347477417E1,-4.981557846E0,-2.258645058E1,-7.035795689E0
6.352477417E1,9.352047920E0,-2.907459068E1,-3.214757204E0
6.357477417E1,2.810968399E1,-3.330719376E1,-1.457946873E1
6.362477417E1,1.467159176E1,-7.936992645E0,4.196412563E-1
6.367477417E1,1.025324464E0,-3.091526747E0,-5.350351334E0
6.372477417E1,7.156633377E0,4.615156651E-1,1.999502420E0
6.377477417E1,3.275774240E0,4.066901207E0,1.585544109E0
6.382477417E1,1.276570916E0,3.391826153E0,2.794517756E0
6.387477417E1,7.304988384E0,-9.328120232E0,-3.529413417E-2
6.392477417E1,2.213151550E1,-4.929274368E1,4.891527653E0
6.397477417E1,5.631507874E0,-2.818386078E1,2.789732218E0
6.402477417E1,4.384249210E0,-7.857431173E-1,4.124628007E-1
6.407477417E1,-2.997010469E0,-1.006181955E0,-6.576074600E0
6.412477417E1,-3.451646566E0,3.779762506E0,-7.322934628E0
6.417477417E1,-1.373779297E0,6.111567974E0,-3.648157120E0
6.422477417E1,6.555736065E0,-8.844470978E0,3.113331413E1
6.427477417E1,-9.810572863E-1,1.091127157E0,-9.901499748E0
6.432477417E1,-3.763012648E0,-3.905565262E1,-1.103629589E1
6.437477417E1,1.275404358E1,-3.230669403E1,2.497508526E0
6.442477417E1,3.739622879E1,-2.775524712E1,-9.427721500E-1
6.447477417E1,1.034776115E1,-4.887041092E0,-2.126621157E-1
6.452477417E1,-3.605086327E0,3.123830080E0,8.339285851E0
6.457477417E1,5.312963486E0,-1.350748420E0,-5.682953820E-2
6.462477417E1,1.178465128E0,2.146960020E0,2.868695259E0
6.467477417E1,1.135394335E0,1.440778375E0,9.125627279E-1
6.472477417E1,1.568435383E1,-1.668993759E1,3.653840065E0
6.477477417E1,1.549023628E1,-6.518228149E1,-5.807679653E0
6.482477417E1,3.938885212E0,-2.151865387E1,-8.231309652E-1
6.487477417E1,3.098406315E0,1.124626637E0,-8.554340899E-2
6.492477417E1,-3.698406458E0,-1.398604870E0,-4.759025097E0
6.497477417E1,-2.609073877E0,4.145864487E0,-3.554837227E0
6.502477417E1,-4.950151742E-1,5.881557941E0,-4.708775997E0
6.507477417E1,1.013719273E1,-7.575377464E0,2.707060051E1
6.512477417E1,-1.922034740E0,-3.139383316E0,-2.857927561E0
6.517477417E1,-4.294518471E0,-4.421248245E1,-1.395224953E1
6.522477417E1,1.163121223E1,-2.776003265E1,4.592424870E0
6.527477417E1,4.269932175E1,-1.604836273E1,2.669462776E1
6.532477417E1,5.710471153E0,-8.186145782E0,1.278036499E1
6.537477417E1,-9.032905847E-2,-8.865407705E-1,-1.371386528E0
6.542477417E1,6.330511570E0,-2.205584288E0,4.124628007E-1
6.547477417E1,2.119442701E0,2.383849621E0,-2.762214661E0
6.552477417E1,1.300499082E0,2.702394009E0,1.922932148E0
6.557477417E1,1.370668602E1,-1.258385468E1,-8.111668825E-1
6.562477417E1,1.072612667E1,-7.365018463E1,-3.080759048E0
6.567477417E1,2.377867460E0,-2.108076668E1,-2.556432009E0
6.572477417E1,3.692125320E0,1.522134304E0,-1.905285001E0
6.577477417E1,-2.455933332E0,1.957628012E0,-3.964009762E0
6.582477417E1,-2.781357288E0,4.102793694E0,-5.038985252E0
6.587477417E1,4.866403043E-1,4.734797955E0,-4.794917583E0
6.592477417E1,7.115955353E0,-8.449356079E0,2.843989372E1
6.597477417E1,-2.240280151E0,-1.738684773E0,-1.581954837E0
6.602477417E1,-4.160520554E0,-4.388915253E1,-1.439043522E1
6.607477417E1,1.168146133E1,-2.606023216E1,4.793421745E0
6.612477417E1,3.338615799E1,-2.603869629E1,-2.151745796E0
6.617477417E1,7.881958008E0,-7.405487061E0,2.662015259E-1
6.622477417E1,-5.642275810E0,1.079162955E0,9.100502968E0
6.627477417E1,6.579664230E0,-2.437688112E0,2.135594189E-1
6.632477417E1,2.938086987E0,2.850749016E0,-7.489534616E-1
6.637477417E1,9.511470199E-1,3.236292601E0,3.814458370E0
6.642477417E1,9.890433311E0,-8.944969177E0,2.159522474E-1
6.647477417E1,2.153301048E1,-6.650162506E1,4.039383888E0
6.652477417E1,4.237987995E0,-2.572284317E1,-1.965105653E0
6.657477417E1,1.089930773E0,2.051247120E0,-4.007977992E-2
6.662477417E1,-2.896212816E0,2.142174482E0,-4.711168766E0
6.667477417E1,-1.943570137E0,5.920142174E0,-7.586444378E0
6.672477417E1,-1.498206019E0,4.696512699E0,-1.955534339E0
6.677477417E1,6.392724991E0,-1.050598717E1,1.999831390E1
6.682477417E1,-1.438385487E0,7.630113363E-1,-7.320541859E0
6.687477417E1,-5.922235921E-2,-4.063790512E1,-8.661419868E0
6.692477417E1,1.457827187E1,-2.967548752E1,2.588435888E0
6.697477417E1,3.297459030E1,-2.372124672E1,3.184547901E0
6.702477417E1,5.267499924E0,-8.925827026E0,7.398308277E0
6.707477417E1,-3.629014730E0,3.470789194E0,1.022094154E1
6.712477417E1,6.285048008E0,-3.309273720E0,-2.605185509E-1
6.717477417E1,1.542473316E0,1.711167336E0,-1.310070455E-1
6.722477417E1,-1.022931710E-1,1.701596022E0,2.672483683E0
6.727477417E1,1.384337616E1,-1.517199135E1,1.448854089E0
6.732477417E1,1.613689613E1,-7.393044281E1,-1.924427629E0
6.737477417E1,4.211667061E0,-2.021875381E1,-1.349851131E0
6.742477417E1,3.620340586E0,2.402992249E0,2.590230405E-1
6.747477417E1,-2.805285454E0,2.626122832E-1,-4.605585575E0
6.752477417E1,-3.585943937E0,4.478765965E0,-5.292923450E0
6.757477417E1,-6.888338327E-1,4.426123619E0,-2.522932291E0
6.762477417E1,8.777172089E0,-6.579664230E0,1.871277046E1
6.767477417E1,-1.514955878E0,2.604288340E0,-8.838488579E0
6.772477417E1,3.690928817E-1,-4.204099655E1,-1.343749332E1
6.777477417E1,1.976621056E1,-3.571826172E1,1.223928809E0
6.782477417E1,4.082005692E1,-2.115973091E1,7.608487701E1
6.787477417E1,4.688137531E0,-7.352844715E0,-1.299601793E0
6.792477417E1,-6.525825500E0,4.016652107E0,1.343869019E1
6.797477417E1,3.519842148E0,-5.084748194E-2,3.260220885E-1
6.802477417E1,3.002693415E0,5.292624474E0,4.771886349E0
6.807477417E1,1.456032634E0,6.266204119E-1,3.742374659E0
6.812477417E1,1.496860123E1,-2.405893517E1,1.025204849E1
6.817477417E1,1.064477062E1,-6.601079559E1,8.420641899E0
6.822477417E1,3.603590965E0,-1.368515110E1,-3.566801310E0
6.827477417E1,3.069692373E0,3.056531906E0,1.657029688E-1
6.832477417E1,-2.659323215E0,1.885843396E0,-6.058926105E0
6.837477417E1,-5.979065299E-1,6.611967087E0,-4.280161381E0
6.842477417E1,-4.830510616E-1,3.123830080E0,-1.292423368E0
6.847477417E1,5.245964527E0,-8.501997948E0,9.541081429E0
6.852477417E1,-3.887439489E0,-4.228715897E0,-1.462313771E0
6.857477417E1,-2.154138565E0,-4.405455780E1,-1.708146286E1
6.862477417E1,1.074048328E1,-2.768346214E1,3.191726208E0
6.867477417E1,3.190918732E1,-2.700120926E1,-8.063812256E-1
6.872477417E1,9.275178909E0,-7.036992073E0,3.795315742E0
6.877477417E1,-2.407777786E0,3.552145243E0,5.933003902E0
6.882477417E1,5.830112457E0,-2.564806700E0,-1.262213886E-1
6.887477417E1,1.932503343E0,2.498705149E0,-2.359921217E0
6.892477417E1,3.670589924E0,2.979961395E0,2.629113913E0
6.897477417E1,1.274447250E1,-1.246421337E1,3.738785386E-1
6.902477417E1,1.710868263E1,-6.922106934E1,-5.338387489E0
6.907477417E1,4.690530777E0,-2.075983047E1,-1.790130496E0
6.912477417E1,3.141477108E0,4.998008311E-1,-4.495515525E-1
6.917477417E1,-3.913760424E0,-1.034895778E-1,-4.828416824E0
6.922477417E1,-4.804488659E0,3.061317444E0,-2.566003084E0
6.927477417E1,-8.183453679E-1,5.836094379E0,-3.779762506E0
6.932477417E1,8.274680138E0,-8.106883049E0,2.372842598E1
6.937477417E1,-1.024128079E0,8.638089895E-1,-9.092127800E0
6.942477417E1,-3.691227913E0,-4.560570526E1,-1.820190239E1
6.947477417E1,1.203559875E1,-2.801636314E1,1.513460279E0
6.952477417E1,4.498087692E1,-2.650798798E1,3.617289734E1
6.957477417E1,1.079551888E1,-5.799005508E0,-1.395314693E0
6.962477417E1,-4.555335999E0,1.318445325E0,6.871588230E0
6.967477417E1,6.711269379E0,-2.574378014E0,-6.161518395E-2
6.972477417E1,3.153441191E0,3.186043262E0,3.560520172E0
6.977477417E1,3.523431420E-1,6.266204119E-1,9.894321561E-1
6.982477417E1,1.532273865E1,-1.482951832E1,1.389033556E0
6.987477417E1,1.651256943E1,-6.215626144E1,-5.302495003E0
6.992477417E1,4.920540810E0,-2.274946213E1,1.116251707E0
6.997477417E1,3.737888098E0,2.811566554E-2,-1.483849168E0
7.002477417E1,-3.470789194E0,9.738788009E-1,-4.399802685E0
7.007477417E1,-4.794917583E0,2.941676378E0,-5.627918720E0
7.012477417E1,-1.773380637E0,4.869094849E0,-5.996712685E0
7.017477417E1,7.953742504E0,-9.102895737E0,3.905774307E1
7.022477417E1,-2.093719877E-2,1.452742457E0,-8.476873398E0
7.027477417E1,-4.916951656E0,-3.945764542E1,-1.567837238E1
7.032477417E1,1.045543861E1,-3.197140121E1,-4.514657974E0
7.037477417E1,3.229682541E1,-3.218196869E1,-5.520241737E0
7.042477417E1,1.520788383E1,-4.101597309E0,-4.332803726E0
7.047477417E1,-4.409373760E0,-4.603192508E-1,5.851647854E0
7.052477417E1,6.160621166E0,-2.063809484E-1,3.547359705E-1
7.057477417E1,3.627519131E0,3.686442375E0,1.312463164E0
7.062477417E1,1.513460279E-1,2.515454769E0,3.725624800E0
7.067477417E1,9.210572243E0,-8.315358162E0,3.571287692E-1
7.072477417E1,2.560768890E1,-5.142116165E1,6.675376892E0
7.077477417E1,7.697710514E0,-2.657738113E1,2.717947483E0
7.082477417E1,3.261417150E0,-2.373081923E0,9.532406926E-1
7.087477417E1,-2.783750057E0,-3.759423494E0,-6.317350864E0
7.092477417E1,-4.383052826E0,2.056032896E0,-6.030212402E0
7.097477417E1,-1.910070658E0,7.624729156E0,-3.636193037E0
7.102477417E1,7.166204929E0,-5.696114540E0,3.071935654E1
7.107477417E1,1.283749342E0,2.328814745E0,-9.994820595E0
7.112477417E1,-3.140579700E0,-2.821975327E1,-6.226423740E0
7.117477417E1,1.463809299E1,-3.573262024E1,-6.553342938E-1
7.122477417E1,2.533969307E1,-3.046781158E1,-3.825226068E0
7.127477417E1,1.378086376E1,-7.362416267E0,-6.399005890E0
7.132477417E1,-3.090330362E0,2.357528448E0,1.268913841E1
7.137477417E1,6.189334869E0,-1.441675574E-1,3.403790295E-1
7.142477417E1,4.800600529E0,3.446861029E0,5.923432350E0
7.147477417E1,-2.700898647E-1,-9.631111473E-2,2.341975212E0
7.152477417E1,1.400848103E1,-1.586142349E1,1.030110121E0
7.157477417E1,1.351286793E1,-6.057849121E1,-2.609073877E0
7.162477417E1,5.102395058E0,-2.382413864E1,8.934201598E-1
7.167477417E1,4.800600529E0,5.285146832E-1,-3.346960545E-1
7.172477417E1,-1.567597985E0,-6.708876491E-1,-5.302495003E0
7.177477417E1,-4.706383228E0,1.510170221E0,-6.518647194E0
7.182477417E1,1.298106313E-1,6.295815468E0,-2.513360977E0
7.187477417E1,1.062562847E1,-9.929018021E0,1.883959007E1
7.192477417E1,-1.419242978E0,-3.567698479E0,-7.730013371E0
7.197477417E1,-7.545766354E0,-3.238805008E1,-1.031575775E1
7.202477417E1,9.069396019E0,-2.983580589E1,3.962813377E0
7.207477417E1,2.916073227E1,-3.094667435E1,-9.108877182E0
7.212477417E1,1.192074299E1,-4.331607342E0,5.751747489E-1
7.217477417E1,-1.675274968E0,9.044869542E-1,1.357926846E0
7.222477417E1,5.933003902E0,1.304088354E0,4.025924206E-1
7.227477417E1,2.950051308E0,2.673680305E0,7.881359458E-1
7.232477417E1,7.929216027E-1,1.347159147E0,4.276273251E0
7.237477417E1,1.051795101E1,-1.086730289E1,-6.337988973E-1
7.242477417E1,1.928016853E1,-4.589075089E1,5.952146530E0
7.247477417E1,8.430212975E0,-3.525375366E1,3.259024382E0
7.252477417E1,3.141477108E0,-4.276572227E0,-2.000998020E0
7.257477417E1,-1.124626637E0,1.986641049E0,-2.058425665E0
7.262477417E1,-4.040580273E0,2.259422779E0,-5.257031441E0
7.267477417E1,-1.019342422E0,6.135496140E0,-3.947260141E0
7.272477417E1,6.701697826E0,-6.112764359E0,3.228007507E1
7.277477417E1,2.279163599E-1,8.590233326E-1,-8.864809990E0
7.282477417E1,-2.290529490E0,-3.424099350E1,-6.302993774E0
7.287477417E1,7.968099594E0,-3.075764084E1,1.408176184E0
7.292477417E1,2.091536331E1,-2.486322212E1,-4.342374802E0
7.297477417E1,1.863141441E1,-8.628817558E0,-3.873381615E-1
7.302477417E1,8.670991063E-1,-4.997110844E0,4.257130623E0
7.307477417E1,2.081157446E0,4.943272591E0,1.175085258E1
7.312477417E1,4.013062477E0,-1.006181955E0,-5.979065299E-1
7.317477417E1,9.197412133E-1,4.471587181E0,2.504687071E0
7.322477417E1,6.060122490E0,6.625127792E-1,2.897409201E0
7.327477417E1,1.918206215E1,-2.849522781E1,1.507867146E1
7.332477417E1,7.316952705E0,-5.934798431E1,3.014657497E0
7.337477417E1,2.595614433E0,-1.447777367E1,-1.483849168E0
7.342477417E1,2.940479994E0,6.385845542E-1,-2.006980032E-1
7.347477417E1,-5.149055004E0,-4.100699723E-1,-5.786144257E0
7.352477417E1,-3.059223652E0,4.811667442E0,-3.731905937E0
7.357477417E1,-7.223333120E-1,4.732405186E0,2.781656384E-1
7.362477417E1,8.120641708E-1,-3.843172312E0,-1.245344543E1
7.367477417E1,-7.561319470E-1,-3.802494287E0,-4.670490742E0
7.372477417E1,-3.083750308E-1,-4.141377640E1,-1.400010586E1
7.377477417E1,1.499252892E1,-2.960848808E1,5.329713345E0
7.382477417E1,2.876561737E1,-1.005344391E1,2.601716042E1
7.387477417E1,1.671685696E0,-6.646663189E0,6.840481758E0
7.392477417E1,-1.874178290E0,4.943272591E0,1.050329494E1
7.397477417E1,5.837290764E0,-2.897409201E0,-8.554340899E-2
7.402477417E1,2.263011932E0,4.165007114E0,-2.044068813E0
7.407477417E1,4.147060871E0,1.840379715E0,4.010669708E0
7.412477417E1,1.368515110E1,-1.778884125E1,4.640281200E0
7.417477417E1,1.275643635E1,-7.179724121E1,-2.144567251E0
7.422477417E1,4.951647282E0,-1.474098396E1,-5.165506005E-1
7.427477417E1,3.991527319E0,1.708774447E0,-2.115853310E0
7.432477417E1,-4.158127785E0,-1.817647934E0,-5.556134224E0
7.437477417E1,-3.629014730E0,3.968795538E0,-5.283352375E0
7.442477417E1,-1.091127157E0,4.962415218E0,-1.385743380E0
7.447477417E1,4.338785648E0,-8.320143700E0,-6.214459419E0
7.452477417E1,-4.158127785E0,-5.564508915E0,7.058228493E0
