Unnamed: 0,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT),lin_acc_Linear Acceleration x (m/s^2),lin_acc_Linear Acceleration y (m/s^2),lin_acc_Linear Acceleration z (m/s^2),gyr_magnitude,filtered_gyr_magnitude
1970-01-01 00:03:44.900,1.3784154055,-3.087788105,7.342077017,-2.035037577,-0.0736834518449999,0.60649497805,-16.591999055000002,-3.397699952,-45.878097534999995,-0.74217897655,0.3315752745,-0.93202734015,2.124769010805103,
1970-01-01 00:03:45.000,1.24067854885,-7.148109198,5.3620164395,-2.278307557,0.4769953489,0.9407811463,-16.677399635,-1.1040999743,-45.43280029,-0.232616663,-0.492452264,-1.971192837,2.510633197500002,
1970-01-01 00:03:45.100,2.8483562465,-10.7117695825,9.124431133,-2.0215989945,0.150268428035,0.40544988215,-16.469999315000003,5.990200043,-44.017599105,1.6570069790000002,-2.9810569284999997,3.218469858,2.0673250112072292,
1970-01-01 00:03:45.200,0.42068812255,-8.552396774,6.132954120500001,-0.69934377815,0.0403922740549999,-0.2059318795649999,-15.45739937,15.109699249999998,-41.406799315,-0.2286328675000001,-0.7987992760000001,1.6504378320000002,0.7301514876117313,
1970-01-01 00:03:45.300,1.521984756,-7.6054375175,5.564359426499999,0.6413132846499999,-0.177909262475,-0.0181727055449999,-14.371599675,23.039699555,-38.899698255,0.446779340495,1.29803895965,0.27753782273,0.6657812568477695,
1970-01-01 00:03:45.400,1.8224335608999995,-10.01635599,7.006932496999999,1.2006202935,-0.1724879974499999,-0.30695074795,-13.609099865,27.34019947,-37.16119957,0.5937339665,-2.638750076,1.1948599815399998,1.2511834238413655,
1970-01-01 00:03:45.500,2.7717858555,-6.3785173895,6.561568499,1.670361817,-0.25579228995,-0.3717769235499999,-14.127599715,27.68789959,-36.953798295,1.1036455035,0.711105823305,-0.09764790515,1.7302474898619877,
1970-01-01 00:03:45.600,2.561068058,-6.7842504975,8.883802891,2.1456774475,0.17897824945,-0.6023717523,-15.2560997,24.094999315000003,-38.51539993,0.5008041263,-1.14672446265,0.58431601515,2.235803356839611,
1970-01-01 00:03:45.700,1.90139675135,-4.943122983,8.529365778,1.9918201565,0.87083914875,-0.36826454105,-16.177200315,17.23250008,-41.016399385,0.35484987495,-2.036808968,-0.06305027,2.204841747389158,
1970-01-01 00:03:45.800,0.3297608867,-1.6405790748,5.424229622,0.8030350955000001,-0.11193776128,-0.1870719715999999,-16.280900000000003,8.594899653,-43.24289894,-1.4623791575,0.30421531215,-3.7461144925,0.8321005645734076,
